Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,140,1177559954,2.9719603061676025,0.06355244223776148,0.47677629996628296,0.0,0.0,0.47677629996628296,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,141,828251148,2.249690055847168,0.05608101296421096,0.4753639582939455,0.0,0.0,0.4753639582939455,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,142,1821684118,2.8180086612701416,0.06289420329412997,0.43529238289040173,0.0,0.0,0.43529238289040173,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,143,1103522485,2.0197932720184326,0.07326160142336721,0.516477253033784,0.0,0.0,0.516477253033784,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,144,1179664583,2.6130716800689697,0.05679197136546246,0.5563787236242788,0.0,0.0,0.5563787236242788,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,145,172854300,1.9838738441467285,0.07836032776264887,0.5168353380954271,0.0,0.0,0.5168353380954271,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,146,2110358319,2.5380947589874268,0.06479699548169016,0.5952573504552102,0.0,0.0,0.5952573504552102,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,147,833045232,1.9821348190307617,0.0677030821262319,0.47524728566104046,0.0,0.0,0.47524728566104046,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,148,69305102,2.604074001312256,0.0649951633086566,0.5144505205408029,0.0,0.0,0.5144505205408029,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,149,2099058792,1.9702887535095215,0.06222570327800421,0.4348591986705237,0.0,0.0,0.4348591986705237,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,150,803582769,2.531097173690796,0.06107234547803533,0.5956757830227933,0.0,0.0,0.5956757830227933,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,151,1653446499,2.058520793914795,0.07299856877677248,0.4353213432198674,0.0,0.0,0.4353213432198674,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,152,1902408805,2.7500293254852295,0.07470095732031606,0.8331079898683211,0.0,0.0,0.8331079898683211,20.0,4.0
Status quo (no rapid test),0.0,1.0,0.0,153,351733400,2.1368050575256348,0.06216195139020884,0.39569593158691085,0.0,0.0,0.39569593158691085,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,154,1259589446,2.419131278991699,0.056988449098641925,0.5963176876371328,0.0,0.0,0.5963176876371328,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,155,1654642800,1.9819543361663818,0.05410265238887083,0.43511759962537316,0.0,0.0,0.43511759962537316,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,156,2087744588,2.3261606693267822,0.07615526864984914,0.4359794000623988,0.0,0.0,0.4359794000623988,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,157,1937964776,1.9203038215637207,0.07937092367312125,0.5164456246901807,0.0,0.0,0.5164456246901807,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,158,478818552,2.4321274757385254,0.06691559667850312,0.43631658997634903,0.0,0.0,0.43631658997634903,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,159,1339482193,2.1806018352508545,0.07797181265781478,0.4344566327863842,0.0,0.0,0.4344566327863842,10.0,14.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,0,625657653,5.349345684051514,0.07502856151695574,0.5939319875625585,0.15934665582274252,0.02563578539539495,0.408949546344421,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,1,1698271443,5.733227014541626,0.0855595537178893,0.7538793476493814,0.22747451264120375,0.02841307445016754,0.4979917605580099,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,2,537762751,5.1014227867126465,0.08271647243102022,0.5544457896817656,0.14014738465160093,0.02358736122249601,0.3907110438076689,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,3,574269003,5.18339729309082,0.06955081357211801,0.6364315982372868,0.17896868097499588,0.019497681935208695,0.4379652353270822,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,4,1375843275,5.559280872344971,0.08742498550809091,0.6742114659268776,0.16381378155641696,0.025802664846266164,0.4845950195241944,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,5,1306270088,5.237380504608154,0.06676487387857442,0.6356970064006251,0.1653028693779569,0.020499186151994527,0.4498949508706736,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,6,1238154541,5.592270851135254,0.08012171944635242,0.7142690650385358,0.19950913222742195,0.03409361874461126,0.48066631406650295,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,7,230554038,5.247377395629883,0.07862410047196051,0.6357126060097632,0.15801412787404126,0.016474944935121517,0.46122353320060044,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,8,1913423023,5.100423097610474,0.07817348044413529,0.4765565870343997,0.13163468906107326,0.014096853471708727,0.3308250445016177,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,9,32646995,6.101113557815552,0.07764067312669135,0.7944673346386559,0.2502990114876823,0.03618999552426653,0.5079783276267069,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,10,1220271111,5.318356037139893,0.07890295379898615,0.6347891718999681,0.13190770615037453,0.018449468576508442,0.48443199717308494,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,11,963240097,5.4533140659332275,0.07281118169945061,0.7155929617742269,0.20299658689124356,0.020024592293079485,0.4925717825899039,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,12,1521599456,5.468309164047241,0.07654326556533554,0.6743170589900751,0.21235440988860257,0.02779639120351129,0.43416625789796137,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,13,937759813,5.307359218597412,0.07233666624760185,0.7155023725943476,0.23380813933266928,0.029148678923863032,0.4525455543378152,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,14,865822978,5.27137017250061,0.071562559937059,0.6353526473791771,0.2350032925004003,0.02665654992364135,0.37369280495513535,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,15,947449799,5.188395738601685,0.05921243228911141,0.5967016729479725,0.17229722283750395,0.019281735610401154,0.40512271450006737,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,16,1782950357,6.03113579750061,0.0662222723421353,0.9159051168329362,0.27187557911995647,0.04098233781959012,0.6030471998933895,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,17,1083503118,5.181398153305054,0.08246327382432984,0.5961937747419119,0.15589269468729022,0.022297605746739828,0.4180034743078819,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,18,1437994672,5.09542441368103,0.056050766631488,0.5551282114249462,0.16505240563882656,0.01927058833995222,0.37080521744616746,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,19,1562885644,5.502298831939697,0.056972626902536246,0.6762609348038591,0.15387580574416923,0.027827184162197708,0.494557944897492,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,20,1709144406,5.082427978515625,0.0816735038981122,0.557377965614007,0.15958553744596748,0.017866890032241848,0.3799255381357976,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,21,553549746,5.134412527084351,0.06373214729958955,0.5569497127531063,0.15734905195953824,0.023977309699650368,0.3756233510939178,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,22,253942920,5.613264322280884,0.08324014026765618,0.7150213623186427,0.24449914814283485,0.02232416450394245,0.44819804967186544,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,23,145511905,5.564279556274414,0.07739131185486502,0.7155007293303062,0.25876223058582604,0.02449184692874027,0.43224665181573996,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,24,1041269999,5.156405448913574,0.07251117680097341,0.5960764919132397,0.12700857946101599,0.019631714434034084,0.44943619801818946,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,25,1411144752,5.32735276222229,0.06708349166668945,0.7142971363289261,0.2436943847160742,0.029013199363247755,0.44158955224960417,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,26,1509977740,5.922168731689453,0.0632087725195634,0.7541262045157652,0.25521065363728374,0.033471818984899704,0.46544373189358146,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,27,483706708,5.304360389709473,0.07202787655077361,0.636480256593957,0.16619246315304234,0.015678818253992633,0.45460897518692206,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,28,531799215,6.227074146270752,0.06792733495357337,0.835043267640872,0.20628559246471403,0.029984916919991517,0.5987727582561662,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,29,1136840914,5.535288572311401,0.05998380934960599,0.6369348198494992,0.20051180712964226,0.03057827077492478,0.4058447419449322,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,30,1761654661,4.563588857650757,0.06482136849305188,0.43598622736620185,0.09954848700743227,0.012067858202764806,0.3243698821560048,10.0,14.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,31,759719521,4.8844897747039795,0.0697138830420653,0.555065291529881,0.16109841019309087,0.016985366423468144,0.37698151491332205,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,32,1511148819,5.048439025878906,0.06766128167788225,0.5970668823037284,0.1998087768218355,0.022670384517741185,0.3745877209641518,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,33,1533092559,5.447315216064453,0.07219066246661825,0.6755539373403168,0.1932184327504477,0.03681075789430441,0.4455247466955646,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,34,2007233909,4.920478820800781,0.07814066585263774,0.5559750624827227,0.11868536390223892,0.014108580726228764,0.4231811178542549,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,35,2017903790,4.979460000991821,0.05610218073412672,0.5957866839671098,0.17201446624586259,0.017769531298547633,0.40600268642269943,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,36,1623720875,4.9924561977386475,0.055513674732675294,0.5955957383327062,0.16708983785200707,0.019478510083502786,0.40902739039719643,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,37,822005099,5.7142333984375,0.08167005209893025,0.7947801621733191,0.21096158940889329,0.02146826441024348,0.5623503083541823,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,38,1169621962,5.7842113971710205,0.06872851020296947,0.834197800729953,0.2773691296243737,0.03352017310586588,0.5233084979997131,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,39,1315541580,4.656559944152832,0.08413411699289032,0.4357015467382812,0.11223133605147378,0.013854771869563917,0.3096154388172435,10.0,14.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,40,1872156770,5.719231843948364,0.07776162997427662,0.7964333259681095,0.23330302162691954,0.03257418367530045,0.5305561206658894,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,41,1117348063,5.0464394092559814,0.05766953699092392,0.5567133884232502,0.15812514908843414,0.020338641188133392,0.37824959814668285,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,42,1785843434,4.7215399742126465,0.08288873566744397,0.47384054100103506,0.1293457991720057,0.016593854742589682,0.32790088708643966,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,43,1971002345,5.030444860458374,0.06506796709855524,0.6347569146853003,0.232078616233776,0.0233954803253518,0.3792828181261726,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,44,1963233104,5.577275276184082,0.07714960370135332,0.7142980836482742,0.23387664909014766,0.02792135928744555,0.45250007527068115,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,45,45295357,5.190394878387451,0.06996823236724438,0.5551490480020147,0.1449756562064718,0.018382695919619666,0.3917906958759233,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,46,1818929957,5.064434051513672,0.062320408966965314,0.5964791458445543,0.162483354833994,0.011509500040538755,0.4224862909700215,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,47,475318147,5.315356731414795,0.07607944116250952,0.7136379717489508,0.20475414799606756,0.043205650227289095,0.4656781735255942,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,48,1035259748,5.299361228942871,0.08488531293313857,0.6750092308277345,0.19798028642087076,0.026596109728562835,0.4504328346783009,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,49,2088888902,5.31635594367981,0.06630649537886607,0.6346117529837445,0.1788893372229939,0.028581867834155738,0.42714054792659484,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,50,287070358,5.333350658416748,0.06978980753127419,0.5161966040593334,0.15154621054761008,0.03395307603643366,0.33069731747528974,12.0,12.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,51,1742754336,5.254374980926514,0.07430540308749706,0.5937201467271693,0.14385303525670212,0.01923332005640044,0.4306337914140668,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,52,994158204,5.609265565872192,0.0744294569528191,0.7541427158931714,0.2525249812970543,0.02361729397690544,0.47800044061921165,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,53,1490049239,5.304359674453735,0.06384546242380755,0.6757997102411099,0.21795520875577704,0.02164375411714122,0.4362007473681915,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,54,999229484,4.649562358856201,0.05723936137398586,0.43612505885682734,0.1229573000312416,0.014432570433791217,0.29873518839179464,10.0,14.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,55,28344971,5.486303091049194,0.07351299618892031,0.6354439037516831,0.19712540426558944,0.019157211427414087,0.4191612880586796,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,56,1266539837,4.851500034332275,0.07629065270369102,0.5157861797446612,0.1301168081427731,0.011583527845099322,0.3740858437567888,12.0,12.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,57,96478470,5.349345922470093,0.07313729253773993,0.6742700616860923,0.18672439645536748,0.02332602472044615,0.4642196405102784,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,58,953383961,5.898176193237305,0.06441009703742404,0.7946953451567981,0.22376348227173676,0.02846538622062527,0.542466476664436,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,59,183372402,5.364341497421265,0.06840471446127959,0.7153896440121348,0.18601395767086754,0.02547710179153061,0.5038985845497365,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,60,2047789755,5.865185976028442,0.07827030916586071,0.7950382895548832,0.24615695447935362,0.024801074942553444,0.5240802601329763,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,61,1057710077,4.577584743499756,0.08692172617578794,0.39660856013294526,0.11223617644696975,0.01252653903238669,0.27184584465358885,9.0,15.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,62,1213818894,5.163403749465942,0.06519473887694084,0.5951765048458356,0.16963860426528224,0.017092687071819945,0.40844521350873353,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,63,2087364271,4.695548057556152,0.08526510886063111,0.3573475419125303,0.08186562181036287,0.013980839217536815,0.2615010808846307,8.0,16.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,64,2090181924,5.484304189682007,0.07151114841887027,0.6752215470773401,0.21551196860490293,0.03147856051007136,0.4282310179623659,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,65,1745141102,5.250376462936401,0.06311880332644654,0.6362879477791491,0.17544433447901123,0.021378638507099253,0.43946497479303853,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,66,1977169912,4.681552171707153,0.07610434476321509,0.43612573020286804,0.1336107376755523,0.014177574368269975,0.2883374181590458,10.0,14.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,67,816827959,4.810512542724609,0.062186665062829515,0.4752528871748735,0.14338640782808215,0.01562214527105637,0.3162443340757349,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,68,1937066756,5.073430776596069,0.08200058460444272,0.5940971684301884,0.19879738064666647,0.02071142864875935,0.37458835913476257,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,69,1231138120,5.215387582778931,0.07968718556650153,0.5964161130981521,0.11478430950101533,0.01968355706203442,0.4619482465351023,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,70,135194935,5.077430248260498,0.05406019482880502,0.6336092914266271,0.19377117346197,0.022129303850265892,0.41770881411439126,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,71,213231019,5.321354389190674,0.07834619256779748,0.6346691356797803,0.1949621969780276,0.019552625897151895,0.42015431280460086,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,72,1803038838,5.855189561843872,0.0763402338741428,0.7147760535309062,0.23523755765112836,0.019267504984904527,0.4602709908948732,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,73,374020484,6.649783611297607,0.06518309805451404,0.9130273973983928,0.23868936634288404,0.033438184330759284,0.6408998467247495,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,74,1243074298,5.507296800613403,0.06592972070425626,0.7142879255010235,0.18732448340667762,0.027916716345364554,0.4990467257489811,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,75,1805121991,4.963465690612793,0.07619932463299635,0.5548593767776446,0.177023994901266,0.017353684326270002,0.36048169755010867,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,76,1067209504,5.229382753372192,0.07930057112238434,0.5964980150989352,0.19109178639427263,0.0187594448594982,0.38664678384516443,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,77,1856696675,5.52646541595459,0.07822314932071031,0.476616701286905,0.13956500954254086,0.01124917965977432,0.32580251208458977,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,78,826341888,4.723539352416992,0.05495133362434058,0.47679412027418017,0.14305675177150134,0.01747857876446226,0.3162587897382167,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,79,167529421,5.497300148010254,0.052725175473939796,0.6746295771417671,0.187949675306629,0.021614820857497104,0.4650650809776409,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,80,806989554,5.193394184112549,0.06744531383711809,0.6360176704932315,0.1482028856321276,0.018314793938954427,0.4694999909221496,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,81,24805106,5.44027042388916,0.05559128913512394,0.7159897271549478,0.24893991300156565,0.025159988397981888,0.4418898257554003,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,82,1574482610,5.042440414428711,0.057153939158840164,0.5560682954168391,0.17466106101486845,0.021546173399665025,0.3598610610023057,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,83,613936327,5.358736515045166,0.08460025118709552,0.6353255168407558,0.20064106405798296,0.02405145438854868,0.41063299839422407,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,84,1943874087,5.298361778259277,0.05362002305252048,0.6360785749036072,0.19236779552624805,0.018387447018750124,0.4253233323586091,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,85,2099617758,5.412948369979858,0.08802654705608928,0.6757333086794007,0.19977195113503846,0.025527167611093016,0.45043418993326934,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,86,970557677,4.953468322753906,0.0730154237067004,0.5548637120835302,0.18051903344384404,0.01852907607077012,0.3558156025689161,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,87,729259244,5.380099296569824,0.08027272955526538,0.5952423295326226,0.13788727374850132,0.024429530848204054,0.4329255249359173,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,88,2079841931,5.334350109100342,0.07555082637787619,0.7147820410502471,0.2318574791507918,0.037620674862877006,0.4453038870365782,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,89,1892879705,5.873044013977051,0.07294994955754307,0.7547145687059227,0.18823098992635334,0.02333704955060299,0.5431465292289662,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,90,2041820033,5.806204795837402,0.05847209109210271,0.8758264049418583,0.29886058324590464,0.03630266142350044,0.5406631602724531,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,91,1401224298,4.826949119567871,0.0819830392055826,0.4762409339837593,0.10914745149823701,0.017896147715516637,0.34919733477000564,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,92,1477953748,5.183396816253662,0.05334750072095331,0.6356741948354033,0.20975540252586616,0.03335723381280043,0.3925615584967368,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,93,1914896930,4.8625195026397705,0.07605949439704958,0.47567040175840014,0.1326357856065982,0.014060997438409545,0.32897361871339237,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,94,341705672,4.946470737457275,0.061055074290480994,0.5157945897711379,0.12567473582271238,0.018658031504334517,0.3714618224440909,12.0,12.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,95,1750328427,5.801665544509888,0.08414331873081272,0.7963353037253118,0.26078753926248605,0.0335721978890574,0.5019755665737683,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,96,1241646603,5.55628228187561,0.08634747906780124,0.7140121325015556,0.21385640840856712,0.016828849278527867,0.48332687481446074,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,97,354554919,5.81549072265625,0.07453136284849557,0.7956207084694661,0.251897372487905,0.027450113135181625,0.5162732228463796,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,98,1141212080,4.657559871673584,0.06443400639338222,0.4364203944544874,0.12845307630015307,0.011833867609434612,0.29613345054489965,10.0,14.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,99,2056698391,5.838835000991821,0.061162518236514724,0.8359461231542537,0.2332244587015754,0.03259116766210439,0.5701304967905739,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,100,1629361386,4.881489038467407,0.08245160179159738,0.4759123608153439,0.10667707866776956,0.012311991851541602,0.35692329029603265,11.0,13.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,101,1298548678,6.369539022445679,0.07517379769312908,0.874814312202919,0.2722602196796215,0.03281421221629802,0.5697398803069995,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,102,157333277,5.0714311599731445,0.0879757677671692,0.5549236922241767,0.18102422899634785,0.0220450787304123,0.3518543844974165,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,103,658548350,5.040592908859253,0.07421316484314727,0.5566281717297933,0.1508817452371207,0.0345338687856698,0.3712125577070029,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,104,784324956,5.165402412414551,0.05731703045270332,0.5959242343532679,0.131070730672826,0.018646107148414953,0.44620739653202707,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,105,1922562345,5.293003559112549,0.07741389746962551,0.5547637678212108,0.1691412999494801,0.020932323684440486,0.3646901441872903,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,106,1171145861,5.031444072723389,0.07909641138077862,0.5563847559704955,0.1303969696623338,0.016659043864574948,0.4093287424435868,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,107,733904680,5.558591842651367,0.07535284554167396,0.755048203764566,0.18261691997347695,0.029275332473558326,0.5431559513175309,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,108,1826974045,5.623260974884033,0.05600328431701932,0.7572571042570568,0.23849886465005074,0.03698185414890592,0.48177638545810003,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,109,1546115641,5.580782890319824,0.08031601156762798,0.6344204450810226,0.21613720910669748,0.023161236287190773,0.3951219996871343,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,110,1873295335,5.537286996841431,0.06359178266039257,0.7156550341842641,0.24589833562667437,0.03156453172803122,0.43819216682955875,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,111,1826990642,5.576633930206299,0.059813548887328934,0.6740270454597416,0.14544826987791754,0.019383959323099047,0.509194816258725,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,112,1807427148,5.482304096221924,0.07578890715627826,0.7169351127983021,0.19723062934865843,0.019513996559024985,0.5001904868906188,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,113,1091247438,6.452308654785156,0.06449381016075723,0.9968695803857618,0.2192580311045005,0.032307174121015775,0.7453043751602455,24.0,0.0
