Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,73,2089075418,6.879449129104614,0.058799151582581234,0.8738253014669651,21.0,3.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,74,1181940678,7.749041318893433,0.06457723751389163,0.9962611151522464,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,75,18479805,7.23444676399231,0.059285067471597286,0.9978352028271155,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,76,36293875,6.197770833969116,0.05056006233094647,0.6341039413682075,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,77,1646873834,7.582580804824829,0.05775079024294788,0.9951494610471765,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,78,1756250673,7.264660596847534,0.07555890295811554,0.9999625741436382,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,79,2127537053,6.031310319900513,0.0755466279760122,0.5558707871219422,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,80,1527938215,6.6040239334106445,0.055026058817636475,0.7550254401626596,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,81,1987036835,6.988824367523193,0.060130015121944075,0.755153126771129,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,82,742635166,5.404862403869629,0.054811646735488724,0.39661706158953114,9.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,83,428387606,6.556966543197632,0.0578867737966581,0.7546475904666097,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,84,1057701318,7.045907974243164,0.0627849767598879,0.7954597157296321,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,85,620684410,6.4531896114349365,0.0723024564463966,0.7143679364149332,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,86,169862576,6.7759010791778564,0.05679608359641791,0.7552139995830714,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,87,636653741,7.051325559616089,0.07450873465921597,0.9163934510272671,22.0,2.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,88,1037358284,7.545913219451904,0.058861501994460726,0.997958863540016,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,89,1365877958,6.890694618225098,0.06319249398453151,0.8778563249493014,21.0,3.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,90,1847268245,6.1977698802948,0.0680796702272907,0.5960677577921741,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,91,1787134341,6.598196268081665,0.060299998604316354,0.7151487033218683,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,92,518286560,7.874040842056274,0.07625565975821219,0.994831572010746,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,93,647752748,6.593816518783569,0.06248890251638887,0.7960456635522658,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,94,2044735716,6.197770118713379,0.06118302319180188,0.5952198498373664,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,95,1417899697,7.051325559616089,0.05268380038615833,0.7942440980519981,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,96,96328185,7.045908451080322,0.06569653031604754,0.9552185824961764,23.0,1.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,97,846962187,7.656327724456787,0.052988708810918855,0.9941601370546601,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,98,971748365,6.686531066894531,0.06685107821062558,0.795720885160012,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,99,993246198,7.515700578689575,0.05044819180722875,0.997661240386043,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,100,1709232599,7.0771589279174805,0.0677154960741721,0.9989103907531919,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,101,1145660267,8.093830823898315,0.062366112570663684,0.954219235672317,23.0,1.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,102,2080398871,7.530289649963379,0.07083592065394256,0.9135882844033332,22.0,2.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,103,921555830,6.62506628036499,0.07008206152555065,0.7965269346622706,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,104,1696311714,6.561528444290161,0.07176251536151301,0.7148702120755671,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,105,1847092057,7.421950340270996,0.05547720454789977,0.9995447486913025,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,106,1449189605,6.4521520137786865,0.07016320254733859,0.675116571588367,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,107,1195091225,5.828183650970459,0.06531822901406997,0.5550260441598169,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,108,1483988216,7.92091703414917,0.059154785489897194,0.9951626594953179,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,109,45140219,7.109445810317993,0.0728511457339778,0.7938674213392021,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,110,1251823149,7.5146613121032715,0.052640828702247705,0.9536369001985888,23.0,1.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,111,501616922,7.281322956085205,0.05513193742905576,0.8339089406434141,20.0,4.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,112,618662601,7.420910835266113,0.06013482304098174,0.999951991714525,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,113,1318768269,7.312572479248047,0.0548939926068332,0.9992038414837852,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,114,539278167,7.280285120010376,0.06367633375473628,0.9994560055486604,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,115,1546661699,7.156320571899414,0.06331158117114769,0.8350027003963647,20.0,4.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,116,869525086,5.916514873504639,0.05437948943442219,0.5170388853534709,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,117,1127389417,8.082586526870728,0.05930507829228026,0.9981700904004756,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,118,208660370,6.9052815437316895,0.054221636578652734,0.9985852573723326,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,119,1945037326,5.921933889389038,0.06831769430174357,0.6368431745607664,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,120,420514926,6.57715368270874,0.06586318696365329,0.6357965791874388,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,121,1988717831,6.656316757202148,0.07502870252418038,0.6758491118781201,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,122,1265045594,7.4365363121032715,0.05773423484428684,0.9541657703010749,23.0,1.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,123,557528785,6.781317949295044,0.06326017888635667,0.9156342998771789,22.0,2.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,124,61738016,8.030292987823486,0.06159915274807953,0.9976559510930588,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,125,1304696688,6.546940565109253,0.06018896332974424,0.8728818820608608,21.0,3.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,126,1196383116,6.170900106430054,0.05797129675742746,0.6746838946047555,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,127,2119065329,6.906318426132202,0.07187532947398012,0.635871541724562,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,128,11993418,5.7344324588775635,0.052876999901510784,0.5555057459370352,13.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,129,1598551130,4.269125699996948,0.07616170434563027,0.7539571624765466,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,130,899771096,5.472263813018799,0.05855633571157118,0.7968569704078619,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,131,1505973153,3.8125383853912354,0.07299890978401578,0.7150146302643476,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,132,491601191,5.691014528274536,0.06340690984272085,0.9986888110496834,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,133,1928384915,3.750039577484131,0.0552574712600678,0.8343363990987401,20.0,4.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,134,1799331687,4.390668153762817,0.07521266405937614,0.39697615681599124,9.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,135,15524053,4.1128761768341064,0.05170069275192317,0.9995271470393848,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,136,751489193,4.50350284576416,0.06575194851653751,0.6758497688832097,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,137,156987350,3.0937793254852295,0.060287357605639864,0.6353986406248942,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,138,627893408,5.1910083293914795,0.0562839324251677,0.8747499161211567,21.0,3.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,139,1207594076,3.578162431716919,0.053736911823185594,0.6347612148896014,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,140,1408238763,5.83164119720459,0.06193599308431555,0.9963043239249457,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,141,856879794,3.6562883853912354,0.0584968933089055,0.752800089590438,18.0,6.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,142,1813805924,4.73788046836853,0.06172606499655612,0.6758071979757948,16.0,8.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,143,368909202,3.296910285949707,0.06027923459264055,0.5963452523172834,14.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,144,1497107255,5.019134998321533,0.06532216282772714,0.9933127640247555,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,145,1859839831,3.5781610012054443,0.056043097849478016,0.8333939458141073,20.0,4.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,146,888645632,4.831631183624268,0.059372539478063244,0.7958185176194583,19.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,147,87373479,3.4687869548797607,0.06182305847011423,0.47436016923334795,11.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,148,569170968,4.972257852554321,0.05180192933114345,0.9985627688348118,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,149,1724266722,4.078166961669922,0.07233260553941127,0.9158483680293708,22.0,2.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,150,605342979,4.065998077392578,0.05347324942061142,0.6359184423546554,15.0,9.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,151,1613654456,3.6562891006469727,0.059884620842557704,0.998800306320346,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,152,1460959226,4.737880706787109,0.054791101034050584,0.9983150220582775,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,153,1679190915,3.390660524368286,0.06994853883781413,0.7150625543152584,17.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,154,1341721941,4.659754753112793,0.05841461770047082,0.87542720439296,21.0,3.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,155,192331256,3.9844138622283936,0.06456183175572514,0.9999931727681761,24.0,0.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,156,1228175278,4.566003084182739,0.061795634790738824,0.8721583344135639,21.0,3.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,157,28791503,3.0156569480895996,0.05187945393515359,0.5149571563115756,12.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,158,1457430367,5.237884521484375,0.0763391318473571,0.8734236653137631,21.0,3.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,159,2132410421,3.5625510215759277,0.06363953747615916,0.996554427182669,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,0,1086712531,8.062579154968262,0.07919928333802638,0.9989109508543121,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,1,1984980876,7.990771770477295,0.07875390629552609,0.9976750880234281,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,2,1953654075,7.1719441413879395,0.07071647780093204,0.7946904374302787,19.0,5.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,3,261253038,6.173313140869141,0.078142173766578,0.5160789659882935,12.0,12.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,4,540090028,6.828191041946411,0.08031712667574223,0.7566082030522161,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,5,869095512,7.438951015472412,0.06552111878001708,0.8356010948990563,20.0,4.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,6,2028400409,8.343831062316895,0.07592127854982426,0.9952979459423261,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,7,769024199,6.86082124710083,0.07436481481381561,0.674442149196269,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,8,745834900,7.218820571899414,0.07246926483260159,0.7537771874201364,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,9,1062619740,6.954570055007935,0.06605860180910104,0.7161411864097276,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,10,1859915496,7.82820200920105,0.07353126117243826,0.9140960335982443,22.0,2.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,11,1375364205,8.02776050567627,0.06331099472100643,0.9953453939274766,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,12,1663365764,6.484438180923462,0.06699724992766187,0.5947793995629121,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,13,1069973281,7.907705307006836,0.06941587291652392,0.9138893933355383,22.0,2.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,14,2032764502,7.531324148178101,0.06978247154361,0.9998616758326642,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,15,1738183207,7.610828161239624,0.058766941504845585,0.9994724902076995,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,16,1708487345,7.296947002410889,0.07427022918529301,0.7545370717930879,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,17,2050502706,7.813956022262573,0.06236573127564478,0.9547346083380631,23.0,1.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,18,33973174,6.328186750411987,0.059419127932185886,0.5542131717398946,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,19,434685913,8.079582452774048,0.062129754263273995,0.9985269612072699,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,20,1812608689,7.390697479248047,0.0608543914898405,0.8752943782048958,21.0,3.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,21,2084052603,7.688953399658203,0.0660173212261369,0.9152024974734126,22.0,2.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,22,599999703,7.609449625015259,0.08169783046011951,0.9170877153723564,22.0,2.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,23,1398208754,8.151872396469116,0.06690236502192302,0.9540060659687589,23.0,1.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,24,98400669,7.890702724456787,0.07296526923835776,0.9988287600296855,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,25,1455834841,8.309114456176758,0.07413401168359963,0.9123478857570977,22.0,2.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,26,1785736058,6.50006365776062,0.08245069396595216,0.5958497195616297,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,27,1170374427,6.548316478729248,0.07020946477834027,0.6339903926861317,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,28,1493653684,8.421957969665527,0.07140166494987983,0.9961836540175126,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,29,1466704085,7.169416666030884,0.06824846161848369,0.7159092054970014,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,30,258864802,7.203197240829468,0.07170093405768836,0.9996840516997517,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,31,1650233440,7.095197916030884,0.06443284236443776,0.7149137490764162,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,32,1950053854,6.640691041946411,0.07779639248868957,0.6762179528543633,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,33,231562851,7.407700538635254,0.06453067347673982,0.9995366298012843,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,34,511233635,6.859444856643677,0.06211490742247203,0.6767906241008065,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,35,699550030,7.782702207565308,0.05776945067795876,0.833329608121804,20.0,4.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,36,864944866,8.07820463180542,0.06906873799550188,0.9937187780715638,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,37,2087744588,6.751445055007935,0.07709666731258999,0.6724051278697972,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,38,668178838,6.703191041946411,0.09131792433775617,0.715384311220274,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,39,1978367492,8.914984703063965,0.0646160438296466,0.9961003883228716,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,40,9155489,7.718827247619629,0.07809373490894514,0.832575697225932,20.0,4.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,41,1104341091,6.438940763473511,0.06346268251261616,0.5555062570153223,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,42,591449774,7.531324863433838,0.059783095644441654,0.7546754371067479,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,43,511055152,6.282689571380615,0.06926140814054103,0.5563682646518998,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,44,1509200690,7.796952247619629,0.0632486977066003,0.9968764570043611,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,45,236539590,8.281713247299194,0.08148598012337771,0.9979885069409139,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,46,1265300326,7.578200101852417,0.06115724113207639,0.9982270408880289,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,47,1493969396,7.579576253890991,0.07037931084594402,0.8753057926424898,21.0,3.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,48,1490049239,7.328197717666626,0.07058792238675143,0.7553746954418233,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,49,1031018765,8.001455783843994,0.07937581288228196,0.8750899829918685,21.0,3.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,50,1011506854,7.968828916549683,0.06978918953042977,0.9983082907083856,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,51,1712498177,8.648041248321533,0.07817998534963817,0.9937947257891689,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,52,1640771411,8.468833684921265,0.07953755962905747,0.9137192913013139,22.0,2.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,53,1226839433,6.282690525054932,0.08234281616443397,0.47490309208196146,11.0,13.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,54,322196933,8.187580823898315,0.05971709348447388,0.999099401862628,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,55,1299191502,8.177736282348633,0.07815450202550374,0.9986998225843253,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,56,2130447669,6.375062465667725,0.07309135127542289,0.5567829532986732,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,57,30578059,8.32958436012268,0.07825124723039528,0.9960437815617109,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,58,1373593898,6.859441518783569,0.06723351523025509,0.7158216659968594,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,59,289568835,7.329574108123779,0.0691662387289552,0.7164266211908296,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,60,1041880507,7.843825817108154,0.06346374294442345,0.9553960473483287,23.0,1.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,61,1776145500,6.18893837928772,0.06016058564616955,0.555172123393693,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,62,313735750,6.953194618225098,0.074567122763871,0.7956516242022903,19.0,5.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,63,424076738,7.8139543533325195,0.0642180460823824,0.9986763194673121,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,64,706973201,6.640843629837036,0.06604495576348125,0.6333235809024821,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,65,391356322,6.507891416549683,0.06633316637887286,0.6753389802971037,16.0,8.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,66,1592087331,8.382624864578247,0.07023366730821355,0.9972095557498802,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,67,1527510874,6.866249322891235,0.08162067798933056,0.5952051757757065,14.0,10.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,68,441846862,7.616991758346558,0.06440256322339039,0.7940918581828136,19.0,5.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,69,1181023661,7.428755760192871,0.07818851046555944,0.8735888493113597,21.0,3.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,70,392437986,7.335737466812134,0.06414553671682315,0.7952515847678779,19.0,5.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,71,442463148,8.366264820098877,0.05908264659759831,0.995836650216204,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,72,1235262303,7.679491758346558,0.0676546984990465,0.8340386149550961,20.0,4.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,73,2089075418,8.116262197494507,0.06592228379897193,0.953906309668129,23.0,1.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,74,1181940678,8.466197729110718,0.07593869998897483,0.9543713189518082,23.0,1.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,75,18479805,7.876437187194824,0.06679846046009937,0.9984294098538417,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,76,36293875,6.627711057662964,0.05337151751286288,0.6351147207048806,15.0,9.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,77,1646873834,8.366161584854126,0.06307704299946817,0.9949904447793004,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,78,1756250673,7.460739850997925,0.09167474268701334,0.999878038937033,24.0,0.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,79,2127537053,6.288118362426758,0.08437770870102675,0.5561129363224568,13.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,80,1527938215,7.601365566253662,0.06084692029620866,0.8328753326934389,20.0,4.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,81,1987036835,7.1318769454956055,0.06888429664219028,0.716080670865568,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,82,742635166,5.997754096984863,0.06410974159852396,0.4356176153663871,10.0,14.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,83,428387606,7.041615009307861,0.06126603471453738,0.7543043389833115,18.0,6.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,84,1057701318,8.278695583343506,0.0682185331328297,0.8731232173052231,21.0,3.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,85,620684410,6.9858033657073975,0.07580567133894553,0.7158057188034427,17.0,7.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,86,169862576,7.507616281509399,0.06284612353347545,0.7549512821949611,18.0,6.0
