Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,156,756362408,3.924250841140747,0.10497352589547135,0.737354748001529,0.0,0.0,0.737354748001529,29.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,157,993627857,2.9218931198120117,0.2000299472475924,0.6356092225653724,0.0,0.0,0.6356092225653724,29.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,158,573828699,3.4242513179779053,0.09182733996273522,0.7406863208338682,0.0,0.0,0.7406863208338682,29.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,159,1385470475,3.0000178813934326,0.11709802465791812,0.8159463769400402,0.0,0.0,0.8159463769400402,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,0,625657653,8.156294822692871,0.1806297727977927,0.693117748147879,0.18547637707704145,0.03177652650972535,0.47586484456111233,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,1,1698271443,8.033058881759644,0.13687690364249722,0.8198347025520799,0.25167860163887135,0.03131384097296126,0.5368422599402471,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,2,574269003,7.7187933921813965,0.15011951201620163,0.7475993870748461,0.20773903117834017,0.023678915729429793,0.5161814401670762,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,3,1306270088,7.954655408859253,0.14310209408311045,0.7407394124734622,0.1921345265039921,0.024071916992291442,0.5245329689771787,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,4,1238154541,8.07817006111145,0.12563996744124115,0.8147941836486556,0.22757232768679161,0.04088388135662587,0.5463379746052383,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,5,32646995,8.095559120178223,0.12362578552316633,0.8347132278792343,0.2695951609190014,0.0391356612602062,0.5259824057000267,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,6,1220271111,7.734417676925659,0.1766998359759956,0.6966439389652115,0.14170735908250506,0.02038785561366896,0.5345487242690375,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,7,963240097,7.835804462432861,0.11395669385468017,0.8167982763327206,0.23402033473528489,0.022960330700135135,0.5598176108973008,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,8,1521599456,7.953168869018555,0.17100010749402414,0.7209886832260661,0.23063733131756167,0.031006701840385554,0.45934465006811903,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,9,937759813,7.748382091522217,0.1484937677147064,0.7758439326505713,0.25749909814970884,0.03187263329302342,0.4864722012078389,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,10,865822978,7.578166723251343,0.16636062345716407,0.7058342168902564,0.2707831675994123,0.030804219634016188,0.40424682965682784,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,11,227302066,7.772863388061523,0.10957334978801316,0.8294338316722012,0.17693468858971778,0.024346134497439845,0.6281530085850435,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,12,947449799,7.875043153762817,0.1363421873750562,0.7220656494983214,0.2115450534064162,0.02334251664590963,0.4871780794459958,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,13,1782950357,7.954931735992432,0.08095335268945192,0.9178114237987108,0.27435268735591295,0.041969156155992275,0.6014895802868057,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,14,1437994672,7.921918630599976,0.15321570644520185,0.6812832596944705,0.21048360320885745,0.024609673509282105,0.44618998297633083,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,15,1562885644,8.033061027526855,0.1129113112102606,0.7770006108661014,0.1693910811662838,0.0324128188756754,0.5751967108241423,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,16,553549746,7.890668630599976,0.20245096797855655,0.6628038499617078,0.1890254118651859,0.029533408996780475,0.44424502909974173,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,17,1939338035,8.158060073852539,0.10350430985673524,0.7833725664123892,0.22302857075707191,0.034978646770102456,0.5253653488852146,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,18,145511905,7.95317006111145,0.11441304044312334,0.845388540570979,0.315431608097604,0.030114123510904485,0.4998428089624705,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,19,1041269999,7.923684358596802,0.17080313878245204,0.7057263808478301,0.14505106539359452,0.02419736185518336,0.536477953599052,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,20,2139080526,7.562542676925659,0.07639394504469235,0.9124246266425406,0.28586252412609386,0.026670144659136214,0.5998919578573105,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,21,1411144752,7.822068214416504,0.13461253135911724,0.7631150345456525,0.2690390318368262,0.03189010174059089,0.46218590096823525,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,22,1509977740,8.046919822692871,0.09127694687235256,0.8403277766681967,0.2950325006230601,0.0386639064961586,0.5066313695489779,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,23,483706708,8.173684358596802,0.14711602716297753,0.7516271000243612,0.19599374150403703,0.018228995088229547,0.5374043634320947,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,24,289894276,7.734417915344238,0.12579787061839867,0.8439584510685988,0.2629837399184039,0.04400158419196005,0.5369731269582348,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,25,531799215,7.786890029907227,0.09622232799362034,0.8739347178985933,0.21503391007945138,0.031395948266411254,0.6275048595527303,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,26,621504377,7.718793153762817,0.06175778946155243,0.9741448517036847,0.290373836565107,0.035050382126553224,0.6487206330120247,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,27,1136840914,7.908056020736694,0.14325010729917997,0.7454396253813023,0.24424559538133792,0.03765385339252714,0.4635401766074372,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,28,759719521,7.687543630599976,0.23126321185789184,0.6245304348118156,0.18383587636910154,0.01971489800708771,0.42097966043562673,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,29,1511148819,7.753120422363281,0.1777032246095767,0.6875474612731338,0.23567935854713365,0.02726674233166352,0.4246013603943368,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,30,1533092559,8.109421968460083,0.11116159712775027,0.8259158002634606,0.24366020903777874,0.049781157377731415,0.5324744338479505,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,31,1164104192,8.345558404922485,0.07996069328113,0.8331380211401068,0.23325188330250182,0.023131660551677605,0.5767544772859273,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,32,2017903790,7.796919345855713,0.14230774949272174,0.6973986379941424,0.20702181180116555,0.021499470252937438,0.46887735594003954,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,33,1623720875,7.71672248840332,0.1492803517890321,0.6825786458028418,0.19492796939910614,0.02305996575433444,0.46459071064940116,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,34,822005099,7.8906683921813965,0.10581047226807057,0.8863213426158806,0.23514691902634496,0.02400292670118449,0.6271714968883509,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,35,1169621962,7.8611838817596436,0.0922690861395239,0.8891601259863735,0.29978846534875053,0.03618987033302549,0.5531817903045974,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,36,1872156770,7.812543630599976,0.10709503433879267,0.886760672090077,0.26621085160449565,0.037862417102306124,0.582687403383275,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,37,1117348063,7.908057928085327,0.1729388692336096,0.6630771810400596,0.1965272708934669,0.026319518732002823,0.44023039141459014,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,38,1971002345,7.50004243850708,0.16058456725142098,0.6926278210129213,0.2617198748208613,0.026027244801492364,0.40488070139056787,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,39,1963233104,7.91085147857666,0.11561737867041746,0.8446432789213333,0.2841894689604216,0.03433519926437093,0.5261186106965406,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,40,972786036,7.7031683921813965,0.07582483258240395,0.8764875382198305,0.2201346129771488,0.03493106512560169,0.62142186011708,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,41,1818929957,8.001809358596802,0.17885645858845925,0.6839242194825312,0.18418679466236934,0.013236204221602816,0.4865012205985589,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,42,475318147,7.906294822692871,0.1452361611850592,0.7757640603412088,0.2273382987517155,0.04986970481440748,0.49855605677508574,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,43,1742754336,8.204931735992432,0.17350187077978027,0.6948369642994654,0.1666842805825861,0.02280994303491844,0.5053427406819607,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,44,994158204,7.7187933921813965,0.12249950842320835,0.8273080357313242,0.2854902654786223,0.02617220690217102,0.515645563350531,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,45,1490049239,7.634857654571533,0.12524483097047928,0.7733689880143142,0.2557345412716499,0.02491375336000793,0.4927206933826562,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,46,28344971,8.046920537948608,0.16652339326475685,0.7315696185012942,0.2318021260743451,0.0222287828556165,0.47753870957133243,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,47,96478470,8.126807928085327,0.14262662963452702,0.7605773854852456,0.2100271120795565,0.026935397057612765,0.5236148763480766,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,48,953383961,8.01567006111145,0.08867796479778871,0.8782664857273291,0.24898191338346823,0.03190356331440059,0.5973810090294602,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,49,183372402,7.829930067062378,0.1679981177454648,0.7397791764203643,0.19270409138120223,0.026922516129504893,0.5201525689096571,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,50,2047789755,7.937544584274292,0.09694301405859868,0.9197588288233971,0.28951736093341013,0.029340798436990723,0.6009006694529966,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,51,1213818894,8.251808643341064,0.11378921061715262,0.7440487943911405,0.2147192149191532,0.02171709835744919,0.5076124811145379,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,52,2090181924,7.921919107437134,0.13867433410182264,0.7575062093747894,0.2514760710872276,0.03891477876246969,0.46711535952509237,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,53,1745141102,7.97055721282959,0.1610378097416513,0.7142722162062167,0.19936429181334364,0.02495041502659687,0.48995750936627586,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,54,135194935,7.953169822692871,0.13265891477106687,0.7090145342935261,0.22472099719220276,0.025441024984260128,0.458852512117063,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,55,1803038838,7.970559358596802,0.1572657872780193,0.765025529239655,0.25946159398775603,0.021228132797436492,0.4843358024544625,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,56,374020484,7.796918630599976,0.0707853040980763,0.9520454211771908,0.2459553156822167,0.03468455072569388,0.6714055547692801,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,57,47653226,7.876808166503906,0.1356925865855309,0.8426804796162176,0.2581704406442169,0.055023536697183836,0.5294865022748169,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,58,1243074298,7.828168869018555,0.11902919475450248,0.7926234420648246,0.20561697118219374,0.03224502144613008,0.5547614494365007,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,59,1805121991,7.861183166503906,0.2193238876725018,0.6473790742252461,0.21550170769647833,0.020995323724804497,0.41088204280396334,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,60,1331169252,8.078171491622925,0.07567473903022882,0.8410826746589158,0.2676439439385751,0.023969099660777413,0.5494696310595631,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,61,167529421,8.126806259155273,0.09056862248342451,0.7861516132710343,0.2182828715223154,0.025204411808132234,0.5426643299405864,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,62,806989554,7.703168869018555,0.1916766792587557,0.686735093867848,0.1560269155710151,0.020053690509359772,0.5106544877874734,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,63,24805106,8.126808166503906,0.10300135185875631,0.797375945964903,0.2841388632531429,0.028112824515667097,0.4851242581960929,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,64,1574482610,7.754505157470703,0.1774972557550008,0.6676197295998434,0.21727277207957707,0.027305395920637465,0.4230415615996289,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,65,613936327,7.9062957763671875,0.21209279593995128,0.6973264032274227,0.22328047588842706,0.02694298810960809,0.4471029392293875,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,66,1943874087,7.8303022384643555,0.11339149305183978,0.7470750360601556,0.235184584551881,0.021875634289700963,0.4900148172185738,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,67,514748902,7.703168153762817,0.11500703453338626,0.814301896168781,0.17640494915051094,0.04292652375526245,0.594970423263008,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,68,970557677,7.149314880371094,0.2870820309800753,0.588377455129529,0.195880856507279,0.0201804776859238,0.3723161209363262,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,69,2045757009,7.703169345855713,0.06762480836027039,0.9863362743340782,0.29307584227544553,0.03326471902007511,0.6599957130385575,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,70,2079841931,7.686086416244507,0.13157076220951705,0.7995672082028678,0.26152624893735427,0.044796088079317904,0.49324487118619553,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,71,1892879705,7.937545537948608,0.11958803660173452,0.826866287844224,0.20544892708244253,0.025411928829951858,0.5960054319318293,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,72,2041820033,7.087224245071411,0.06825957822414476,0.9310064374501592,0.3231546070313188,0.03935593027417983,0.5684959001446607,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,73,1477953748,7.9375505447387695,0.12572219702038098,0.7357463155848531,0.25013225225245256,0.041385381673477876,0.4442286816589227,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,74,910506640,7.444861888885498,0.09879854294937825,0.8567141641569447,0.28550151279868335,0.024013244774385312,0.5471994065838757,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,75,1844369952,7.765670537948608,0.07075106668184653,0.954534715669261,0.22121414344279852,0.03676742551084754,0.6965531467156147,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,76,341705672,7.402245283126831,0.22349507856626116,0.5972551176471601,0.14278403825838376,0.02230838496599928,0.43216269442277694,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,77,1750328427,7.765670299530029,0.1313148665434412,0.85157491142883,0.2862280526860705,0.037160621140977665,0.5281862376017818,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,78,1241646603,7.645508527755737,0.1433027419598244,0.810321804254287,0.24672402672389898,0.01905409025772302,0.544543687272665,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,79,354554919,8.281297206878662,0.10840725601115837,0.8627500746478951,0.2746970100038995,0.030069802272715235,0.5579832623712804,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,80,2056698391,7.53266978263855,0.09772391677494606,0.8510067217112459,0.23726793911847122,0.033328345623021165,0.580410436969754,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,81,490196200,7.859419584274292,0.1484125801073257,0.7266209223448336,0.21007432298224699,0.02938256092374629,0.48716403843884043,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,82,1298548678,7.9076714515686035,0.09695359057918297,0.9153993097830659,0.290153453473112,0.0353130556218035,0.5899328006881502,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,83,784324956,8.203177452087402,0.20023838613400227,0.6491361509068005,0.13860460126773028,0.020289855839325178,0.4902416937997453,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,84,733904680,7.782674789428711,0.1297331746714457,0.8074120350104078,0.1942916844229156,0.03174416889594534,0.5813761816915467,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,85,1826974045,8.031293869018555,0.10439904739554638,0.8175081828581842,0.2625301226692201,0.04132452891493831,0.5136535312740256,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,86,1873295335,7.720172166824341,0.1577716746591741,0.7528905418251775,0.263456689581208,0.03446229095520928,0.4549715612887606,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,87,1318058019,8.43755316734314,0.16837103987488725,0.6374783991807565,0.19788673082167513,0.02905417954440227,0.4105374888146791,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,88,1826990642,7.79829740524292,0.16174392837121013,0.7040652902834484,0.1474318465015633,0.020316027565457553,0.5363174162164273,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,89,1807427148,7.593793869018555,0.17269110300199697,0.7697155282635421,0.21031220010226281,0.02087928277230754,0.5385240453889715,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,90,1091247438,7.6264214515686035,0.06896257115633773,0.9780890943317221,0.21120706970485517,0.031101602944801503,0.7357804216820654,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,91,905953532,8.140671968460083,0.11149653481377476,0.867652571232752,0.14660433343380946,0.036675264791898296,0.6843729730070442,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,92,489692981,7.767047166824341,0.2048867814544571,0.6482644094980036,0.1660538292534273,0.021034402952102797,0.46117617729247345,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,93,1403110060,8.156296730041504,0.18218586618312704,0.6736711867615159,0.21043879437385732,0.023970836367466893,0.43926155602019196,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,94,1719200974,7.938922643661499,0.14669620192483976,0.7330906985367506,0.17543633673478767,0.026360156324349276,0.5312942054776136,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,95,59365084,7.906296253204346,0.12377245631399096,0.7241281339788279,0.21159361877876748,0.01674604375937568,0.4957884714406847,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,96,808970187,7.892047643661499,0.14671501511487028,0.7736572466511678,0.287072752762305,0.026181989892180686,0.46040250399668214,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,97,930523974,7.85942006111145,0.19919239676629205,0.5959262901148098,0.12924485892037146,0.016029953169692447,0.4506514780247458,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,98,137155799,7.954547643661499,0.16248290107667643,0.6756340335517795,0.21542084456640803,0.021278022322413912,0.4389351666629579,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,99,253728702,7.671919107437134,0.12762298879781694,0.7778489824174812,0.26377213039120145,0.029089031483052488,0.48498782054322725,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,100,1267631924,7.8607964515686035,0.20553131014838993,0.5986974401864703,0.133090230232561,0.015449281983906141,0.450157927970003,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,101,2026478608,8.015670776367188,0.09887723604948243,0.8295785294632246,0.23972372149674864,0.03633182703551693,0.5535229809309592,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,102,488627338,7.95454740524292,0.20796499303926733,0.6498795405298134,0.19581131908784385,0.020120163978639635,0.4339480574633298,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,103,1385079931,8.281299114227295,0.194110608477164,0.5979662821965247,0.1733578668020588,0.015625106802569937,0.40898330859189586,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,104,443023852,7.62641978263855,0.10247313216136918,0.88169370731947,0.27445086576810984,0.06063853218252749,0.5466043093688328,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,105,832802126,7.812544822692871,0.18064127399931576,0.7094646408936706,0.21662638641668167,0.021061509190616296,0.4717767452863725,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,106,1177559954,8.204547882080078,0.23208172763765866,0.6187402435190845,0.18617940913369954,0.04212457464966781,0.39043625973571733,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,107,828251148,8.03129768371582,0.11805738334365405,0.736681142921584,0.21631314252053185,0.037617526401434224,0.4827504739996178,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,108,1916885108,7.876420497894287,0.12004791679691247,0.8334959616029547,0.1868589978410174,0.027284287568409806,0.6193526761935275,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,109,1179664583,8.078182697296143,0.1880218419703553,0.7065213081998253,0.16646741266677806,0.020709903502372354,0.5193439920306748,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,110,2110358319,8.267049312591553,0.14185810403744528,0.7627578031410852,0.26816275050706057,0.023963471313769618,0.4706315813202552,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,111,69305102,8.031296730041504,0.18361033217414852,0.7294099404114255,0.24091102305135628,0.029247773209563933,0.45925114415050494,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,112,2099058792,8.063922643661499,0.1461487624967798,0.7181852055202754,0.2030195380613647,0.027459060655413876,0.48770660680349665,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,113,803582769,7.859431743621826,0.11468708844418538,0.8343041278831059,0.27956893223089324,0.024601080122489568,0.5301341155297233,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,114,1902408805,8.063922643661499,0.08872970420798038,0.961245885349946,0.28947542804878723,0.042408716612804764,0.6293617406883542,29.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,115,1259589446,7.71879768371582,0.10029223866167361,0.8524539778657354,0.221821981063118,0.03680595954608037,0.5938260372565373,29.0,0.0
