Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,216,1477203779,4.956634759902954,0.06377244024684177,0.8261264884501752,0.15965916686197126,0.9575596205136554,0.8361759002812511,0.6344075385172228,0.220886657799426,0.02497964367526824,0.3885412370425286,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,217,1513949144,4.130467176437378,0.06669879233076151,0.783093757078376,0.16782829999974377,0.9460744207343471,0.8332610989630398,0.5552287566684226,0.1767070345859093,0.02359247788566388,0.3549292441968495,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,218,2047885693,4.720776081085205,0.07373758183274559,0.5612222974926101,0.09723598000492335,0.9670748483899821,0.8997130991350843,0.4763624494869154,0.1141485295800678,0.011862117893052264,0.3503518020137954,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,219,1457516219,4.618601083755493,0.07112111127206236,0.5360541329305345,0.1520533217229153,0.9741667082698584,0.8464162792913049,0.7548280443533809,0.16234041257113987,0.029583680210708053,0.562903951571533,18.0,6.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,220,1556463493,5.175058841705322,0.08122682319810406,0.67054726632895,0.21811069059692087,0.9770983612576042,0.7774089456619742,0.7156242932933394,0.18538629988732883,0.0371293189516757,0.4931086744543349,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,221,975246186,4.6946985721588135,0.057134802465439206,0.8678984791685488,0.2845312457112047,0.9878332172568376,0.7120997464798084,0.9558322810520187,0.320884012932459,0.0696983728183484,0.565249895301211,23.0,1.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,222,1634255741,5.272644519805908,0.06552507941098551,0.7827568808533004,0.15215892533609637,0.9806311195231623,0.8501212702899775,0.7969164273799637,0.26412910924004923,0.031109917181659265,0.5016774009582553,19.0,5.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,223,710372465,4.0071399211883545,0.07327741629890883,0.6885282492885179,0.18164431807993028,0.9352929753803688,0.8190458751414487,0.47472046658999206,0.1301553612650962,0.018762681819565852,0.32580242350533,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,224,837839832,4.445577383041382,0.0864569045261733,0.6830737404675429,0.12534698506087585,0.9435546803011454,0.873627937787729,0.4750108164296982,0.13535452968013062,0.015047215357484,0.32460907139208367,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,225,19915830,4.582369804382324,0.06212145210380605,0.6383578815740106,0.14538119975515085,0.9529139030991183,0.851856109847278,0.594662265125758,0.15915071251000196,0.021449967845546293,0.4140615847702098,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,226,708899878,4.4781317710876465,0.054289022713853,0.7354665320505615,0.19277824616542952,0.9394570376284512,0.8092079672518835,0.4746077684848,0.14231845902302337,0.022008780848836125,0.3102805286129406,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,227,831323720,4.430129528045654,0.06682020336835995,0.7832469103258386,0.16630565612969,0.9518851349035877,0.8383003050079147,0.5947012749924281,0.19189653623680822,0.02499147703140868,0.3778132617242111,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,228,1671060471,5.383491277694702,0.08633325748199802,0.7419006774220677,0.1751457411622643,0.972405905373909,0.8226780054671522,0.7949844209665103,0.2433221589130924,0.03475258964026989,0.5169096724131479,19.0,5.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,229,1542434499,4.043336868286133,0.056051859286171866,0.6917107255628886,0.11576156558744376,0.9781006499674472,0.8859753360721346,0.7568628960002581,0.22036100292694868,0.022796258318806,0.5137056347545035,18.0,6.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,230,1024926389,5.007119178771973,0.06597064877064363,0.6980311642187131,0.13905402330261132,0.9620001277026539,0.8634073875005212,0.6738783711207617,0.20226507379286812,0.024183454525383567,0.44742984280251,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,231,1998835527,4.254950523376465,0.07204788633954791,0.6046001186790355,0.1035102859216759,0.9683544787563442,0.8956510097324226,0.5557391274209184,0.14651885225279215,0.014128875628999504,0.3950913995391268,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,232,671331755,4.837703704833984,0.07641763257807663,0.7976354111252164,0.1815191213976319,0.9570306174020599,0.8214817046704346,0.5160576840696158,0.1645528938714539,0.021194836963981518,0.33030995323418033,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,233,708031074,4.054308652877808,0.07256737420276516,0.4740134014850369,0.14592814729699996,0.9681979333780341,0.859683611912355,0.6366969051561356,0.12933153385650953,0.023562268443292154,0.48380310285633377,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,234,1167682303,5.026760816574097,0.05739116715668474,0.7589033410908392,0.13537079691168694,0.9619613978169592,0.8572424630365364,0.6349110649609487,0.20278374620207462,0.021188093620668657,0.41093922513820547,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,235,1385771499,3.882464647293091,0.08018028635687574,0.8389164298170804,0.17173742419372862,0.9713421195760911,0.8305288152208473,0.5968975329196984,0.2029148284251272,0.025118300403453128,0.368864404091118,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,236,15701868,5.1390838623046875,0.07948938841573934,0.7996915934490848,0.13550260791088037,0.9699995722127788,0.8637118576225764,0.6761272500240123,0.22941026285109797,0.022750515368847514,0.4239664718040669,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,237,983268576,3.8175108432769775,0.07878881129295168,0.7700349012656196,0.23386039560398353,0.9535388623809105,0.7708305902815877,0.5958296298078011,0.18224875796627246,0.033052719927272364,0.38052815191425615,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,238,566462886,5.080102205276489,0.08646218222477442,0.5720012809030823,0.13058243425797614,0.9661365933791248,0.8687440359279777,0.6366848747528708,0.15660031547528475,0.02081315102516518,0.4592714082524209,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,239,891019855,3.9207510948181152,0.07696818373642932,0.6396261274842664,0.1678146041568942,0.955518149822143,0.8326248091887422,0.5164005268831319,0.13530000651404106,0.019742348472306083,0.3613581718967847,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,240,1642146841,4.683720588684082,0.06231887180691016,0.7132055440972955,0.1263448384737489,0.9351305033081322,0.8762446611978079,0.5544275906858361,0.16836957926623358,0.017616801018474924,0.3684412104011276,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,241,403465758,4.309224843978882,0.08142092399656907,0.72612984707685,0.11775044289218049,0.9644658315008224,0.8833712616514029,0.6751232392504655,0.20437951654672962,0.02053018741358551,0.4502135352901503,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,242,666185114,4.539613723754883,0.07867026738673875,0.616774081674924,0.15440275585185137,0.9430069780203622,0.8473137889706195,0.4748147036875929,0.12016951312578751,0.018163844405691177,0.33648134615611425,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,243,469058242,4.441160440444946,0.06760033158279345,0.6706353973315257,0.20814363532747776,0.9775709245275279,0.8022358770633595,0.7551432113214718,0.19995332811624156,0.04138449718298084,0.5138053860222493,18.0,6.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,244,1910644430,4.67025089263916,0.058019626910710845,0.7287267390371125,0.10318620379039314,0.966254226227456,0.8976501291265246,0.6765245750336568,0.21421519668851186,0.017627916213993275,0.4446814621311517,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,245,435778191,4.022564888000488,0.07055177561896053,0.6743165215049653,0.1372332574215026,0.9556408750260725,0.8644249270585377,0.5934133367962062,0.1686953649893809,0.020000506366374918,0.40471746544045056,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,246,900772467,4.896594524383545,0.07102488392354864,0.7818299542464636,0.194111554887873,0.9656300578466075,0.8132285279520484,0.5962743063880357,0.19210552710968173,0.02862074664652134,0.3755480326318327,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,247,1508679019,3.447798252105713,0.05297336251223652,0.7745488909627214,0.1379118415804773,0.9566238626602009,0.8594466299338939,0.5949110292090536,0.19450810677158234,0.02013958416526688,0.3802633382722043,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,248,1984791431,5.301812171936035,0.05401521597450705,0.6289841562773659,0.12485694237632224,0.9764789592174418,0.8731113620967267,0.7946563456360698,0.21203488202044887,0.024964627137922708,0.5576568364776983,19.0,5.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,249,391457837,3.1809024810791016,0.059165038728782544,0.6784446478869595,0.0885979009250667,0.9652482034860977,0.9106370959618938,0.5962805529397646,0.17524861837201086,0.0134969851113255,0.40753494945642826,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,0,2081558133,5.255522727966309,0.07857469321755967,0.7353228307166947,0.21177751547281715,0.979553483321721,0.7866390391143595,0.756303280693557,0.2199891665973836,0.03880502996490203,0.49750908413127126,18.0,6.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,1,1497058120,4.923619270324707,0.07337774005435108,0.6439433866717706,0.13800358334176566,0.9700447909292303,0.8612717837334101,0.6743082676968203,0.18213429100194986,0.023119260570737796,0.4690547161241326,16.0,8.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,2,729400634,5.388481855392456,0.07743553622941297,0.8059543214902452,0.19183341746496255,0.9671170532785197,0.8098577092667795,0.7145629434049389,0.24079001364080807,0.03373712336735643,0.44003580639677414,17.0,7.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,3,1763909319,4.63071084022522,0.081079699435928,0.6468626188839218,0.16507284392506005,0.9604049014366446,0.8354625912768886,0.5555849938017385,0.14896822757679842,0.02150405997073896,0.38511270625420124,13.0,11.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,4,1489933983,5.152554035186768,0.07074536989142015,0.7149440858083561,0.14157590915714569,0.9744403200695773,0.8587937397380485,0.6764296604401677,0.20477384800285794,0.02367359849657469,0.4479822139407352,16.0,8.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,5,2020945875,4.7256810665130615,0.07236334422494162,0.6654332480104924,0.1855351929420473,0.9708011116579384,0.8103117821869238,0.5964637209173245,0.15720198538392857,0.02568976083694985,0.413571974696446,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,6,453741709,4.5766777992248535,0.08157177443995131,0.7136972897600958,0.1804937238326346,0.9600492009613378,0.8180421872641577,0.5160479251357319,0.14895463201971093,0.021592929202798077,0.34550036391322286,12.0,12.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,7,811108630,4.969661235809326,0.06702485090375017,0.7037678669029535,0.14087957135166745,0.9732751805418021,0.8584014788334359,0.7556905451059367,0.2257053932642619,0.025964145586215695,0.5040210062554591,18.0,6.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,8,1299892732,5.684450149536133,0.07319463211433556,0.6267087727121631,0.16989779177285239,0.978010020504312,0.8357974582842326,0.7551373483668506,0.19844440492177345,0.03259962389892717,0.5240933195461498,18.0,6.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,9,1657653389,4.503039360046387,0.07347948659702996,0.6953871561454108,0.1733504386918362,0.9446367883603071,0.8292197916435575,0.5142078262485911,0.1493721437286827,0.02121046428786139,0.34362521823204695,12.0,12.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,10,1522912140,4.706692695617676,0.08220945499416617,0.5417526143429731,0.13226594509775613,0.947870235588687,0.8688145337085877,0.5550745617620247,0.12981809715908718,0.017818864801197737,0.4074375998017399,13.0,11.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,11,1682934762,4.8126540184021,0.07984491508559928,0.6475117006593634,0.1628348872850702,0.9744811239914872,0.8411688071838125,0.63671499438165,0.1736200777582606,0.024581266028994714,0.4385136505943949,15.0,9.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,12,1980183620,5.291511535644531,0.06310011123742608,0.6816193065837685,0.14183980091453935,0.968170601724012,0.8596814472295068,0.7142139178984876,0.20909000684656343,0.02581173801532808,0.47931217303659623,17.0,7.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,13,522077418,4.719954490661621,0.08123316132851242,0.7318821968693437,0.17535847770771368,0.961764314934047,0.8228860963980402,0.595637040088717,0.18232239676593373,0.024486700678704176,0.3888279426440791,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,14,1737010421,4.9436194896698,0.07139930811500837,0.7157777048953156,0.17805106472311516,0.9742258590661895,0.822480041457229,0.6769131066456292,0.20312586665437862,0.028478224944770435,0.44530901504648,16.0,8.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,15,1675522530,4.44476842880249,0.07928344018466764,0.7143685782730855,0.14925406979711275,0.9651477195723294,0.8508083844945993,0.5170135444841357,0.1542139500424867,0.01877008486329702,0.34402950957835204,12.0,12.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,16,786265154,4.726686477661133,0.05414259627951025,0.7282536689807588,0.11795078596443986,0.9620606351298828,0.8825792695638203,0.555701110467233,0.17121871547567075,0.01647388811256774,0.3680085068789945,13.0,11.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,17,2145820292,5.83526086807251,0.06845898743719153,0.8014399919299965,0.237659802477952,0.9936284150705912,0.7631136173539409,0.9964216980561901,0.32144930388436854,0.059932437623059324,0.615039956548762,24.0,0.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,18,412092080,5.160799264907837,0.07115103981677119,0.7635047218962773,0.1536790967116926,0.9761319361325872,0.8517309052918458,0.7152152695668487,0.23618354107389908,0.02733194080099429,0.4516997876919553,17.0,7.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,19,2002268362,4.766896963119507,0.0638119323402756,0.7386954439205248,0.1363285245244365,0.9506211991501371,0.8618117486213751,0.5947150172052854,0.18611506995351654,0.019359728813136492,0.38924021843863243,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,20,188823919,5.151911497116089,0.06870655048678966,0.8666482525807174,0.17808243314988392,0.973817417947733,0.82319646127848,0.6364716236152819,0.23241392353261447,0.026999766514058207,0.37705793356860917,15.0,9.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,21,317817050,4.542917966842651,0.0792729193198445,0.5836141279485738,0.16138777644425858,0.9639484693154372,0.8395585808164389,0.476877405947316,0.11656923605064737,0.017432756920801443,0.34287541297586727,11.0,13.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,22,1393278237,5.062687635421753,0.06935903693507858,0.6671852089815599,0.205309434682067,0.9627882653885869,0.7962069006852411,0.5163667629521439,0.13897780109529395,0.02387393290451988,0.3535150289523301,12.0,12.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,23,1637539751,5.008881568908691,0.06417480722568475,0.8120370276870275,0.19480871546032155,0.969355335745719,0.8037447044987982,0.5962387817249979,0.19720101619047561,0.02659051309847857,0.37244725243604365,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,24,593586397,4.748840808868408,0.07285377137657757,0.7193007322992728,0.14153442553463344,0.9645946272800426,0.8549093490406066,0.5955136024725204,0.18076656545652672,0.019502458396118687,0.395244578619875,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,25,1133977759,4.7424798011779785,0.07140409166994784,0.623233648955925,0.17702483429871196,0.9678516089043174,0.8290544401275908,0.5957627607630006,0.15087800062397314,0.02553916666679871,0.4193455934722287,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,26,707841343,4.80904221534729,0.07530408421641499,0.7789486855061295,0.1901492337035139,0.9698429487633541,0.8197239017913915,0.5960514881353898,0.1892756285445849,0.02828594527712964,0.3784899143136753,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,27,585802385,5.07316517829895,0.071241147749888,0.626655248654853,0.12258444341273293,0.984025071505746,0.8759381662533852,0.7572187662353619,0.20417553918190698,0.022665531055739895,0.5303776959977151,18.0,6.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,28,1705642419,5.5840795040130615,0.058874630134865484,0.5505663039581422,0.17707169230848713,0.9695565406104142,0.8257346627739878,0.7534489390085956,0.1686943918025757,0.03378655352153623,0.5509679936844837,18.0,6.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,29,1875774644,4.86459493637085,0.0823338305516303,0.5288110239238837,0.16025906573584145,0.949944447727342,0.8406455985627288,0.5540331784632311,0.12409756405408866,0.021707985013343846,0.40822762939579865,13.0,11.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,30,1960497424,5.016267776489258,0.07337861751413984,0.6379641527040038,0.20323978472192336,0.9644301806421545,0.7946208282711725,0.6726813568199215,0.17651414188501705,0.031541617815850895,0.4646255971190537,16.0,8.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,31,609630810,4.7787394523620605,0.05157876611128886,0.5597769923795861,0.11606488415262284,0.9573831671467171,0.8878599673115977,0.5943422234143051,0.1452669353095069,0.01794943009706547,0.4311258580077327,14.0,10.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,32,284694112,4.6718573570251465,0.07356529956210422,0.7317963566361992,0.23698142854705675,0.9646596771955697,0.7691508715124569,0.5557800781323656,0.16346685252719337,0.030124044878272704,0.3621891807268996,13.0,11.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,33,1040246634,4.437842845916748,0.07193092689653623,0.800937258322884,0.18604916032163998,0.9683878883586742,0.8133220464417856,0.5571397016773241,0.17874826101323918,0.023929347280662105,0.35446209338342277,13.0,11.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,34,307434695,5.032472133636475,0.07059847202855712,0.7223651824851675,0.2869420591384232,0.9614225942861836,0.7189932665986448,0.5547616752083144,0.1541815247117453,0.033630724403617196,0.36694942609295195,13.0,11.0
"(p=None, 1.000), q=(None, 1.000), c=0.500)",,,1.0,1.0,0.5,35,88806557,5.179868459701538,0.051820014650361824,0.7722522498664496,0.15519986756545287,0.9753389484961552,0.8457552876192433,0.7163515066025777,0.23646295657783256,0.02703211037643827,0.45285643964830696,17.0,7.0
