Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,11,1682934762,4.75591516494751,0.09164772747243768,0.6759719368776402,0.18172979997904096,0.9375614049667431,0.7845921786577581,0.3682582682218823,0.0,0.0,0.3682582682218823,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,12,1980183620,4.844519138336182,0.06139513833023572,0.726059423928837,0.15058315037716882,0.946199190979284,0.8159246184724274,0.39588388795411267,0.0,0.0,0.39588388795411267,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,13,522077418,4.584968566894531,0.0898966059460687,0.7767010535788516,0.19898146156556792,0.9619042717477575,0.7803385466580087,0.31201366397294905,0.0,0.0,0.31201366397294905,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,14,1737010421,4.732554912567139,0.07707956093642193,0.7437284449643253,0.19471037330532054,0.92856366964893,0.7611611944349731,0.39633559903174403,0.0,0.0,0.39633559903174403,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,15,1675522530,4.680938720703125,0.08488317562553399,0.7598599526047637,0.16036187995289833,0.9343214982143588,0.8015710988797372,0.311301186150864,0.0,0.0,0.311301186150864,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,16,786265154,4.86144495010376,0.05006775129443494,0.7607308478806032,0.12948855375582502,0.9376565842159315,0.83646676783111,0.33925203554851247,0.0,0.0,0.33925203554851247,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,17,2145820292,4.707103252410889,0.0744121075298485,0.8282184201124446,0.24156465455963036,0.9333051596989218,0.7053279324764997,0.4520951328346687,0.0,0.0,0.4520951328346687,15.0,19.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,18,412092080,4.862725257873535,0.0773207782501166,0.7829266210047571,0.16147588437085472,0.9611397088321785,0.8291520456870702,0.4250837418404503,0.0,0.0,0.4250837418404503,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,19,2002268362,4.632229328155518,0.06337790656848268,0.8015301085041879,0.15096247033463964,0.9416774959826673,0.8114416462519035,0.3399332130504413,0.0,0.0,0.3399332130504413,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,20,188823919,4.745761871337891,0.0716160241858214,0.8833358810307688,0.1904596901832739,0.9610221704435625,0.8070611956861705,0.4257576698554163,0.0,0.0,0.4257576698554163,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,21,317817050,4.702207088470459,0.08900608474907694,0.6010429150733121,0.17835283490074716,0.9455386661910515,0.8032588893329633,0.31136752895905767,0.0,0.0,0.31136752895905767,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,22,1393278237,4.722693920135498,0.0740048396206032,0.713433348143559,0.22863298273180704,0.9536289891089812,0.7531123990667433,0.311481537021726,0.0,0.0,0.311481537021726,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,23,1637539751,4.9262449741363525,0.0670766965451407,0.8512902006731705,0.21276282253110826,0.9411603758696366,0.7479032094158128,0.3395395827500141,0.0,0.0,0.3395395827500141,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,24,593586397,4.958620309829712,0.08199801885884203,0.7661125814169973,0.1513021000924031,0.9364104034045349,0.8035950612453236,0.33888049328076253,0.0,0.0,0.33888049328076253,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,25,1133977759,4.905312538146973,0.07903456382040946,0.6642050497048593,0.19782211816207018,0.9464317311730176,0.7821911373676098,0.36779210065737444,0.0,0.0,0.36779210065737444,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,26,707841343,4.809196472167969,0.08328111886881465,0.8118485494320448,0.1996711573283647,0.9425757356464018,0.7769908556976647,0.3676350557395205,0.0,0.0,0.3676350557395205,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,27,585802385,4.712311744689941,0.07678131770203157,0.6697783437337301,0.1379467693342372,0.9309474497448971,0.815109333347667,0.4240173285629507,0.0,0.0,0.4240173285629507,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,28,1705642419,4.8091349601745605,0.06020417390985834,0.5859839778760015,0.1927898033059657,0.9446323185564081,0.7750041865877415,0.39582206342898413,0.0,0.0,0.39582206342898413,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,29,1875774644,4.6853203773498535,0.08601558997141069,0.5649919601910384,0.18102873044266662,0.9482890982942406,0.808993251615085,0.33947334350751385,0.0,0.0,0.33947334350751385,11.0,23.0
