ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
125,167970378,4.498059034347534,0.13944185961184527,0.7468394731327439,0.18938973524962968,0.7130755897972091,0.7377982365369258,0.0,0.0,0.7377982365369258,24.0,0.0
126,1724328784,4.4950010776519775,0.13951818410333583,0.718837605906893,0.22604398783143917,0.6945628080914958,0.7238692908937917,0.0,0.0,0.7238692908937917,24.0,0.0
127,565094746,4.373003721237183,0.148260311979901,0.7200063998219629,0.14041302750108384,0.7008711111786734,0.7250957639842345,0.0,0.0,0.7250957639842345,24.0,0.0
128,952369196,4.307242155075073,0.15148515499679605,0.8634126397850124,0.21347656437827298,0.6928059858123315,0.7207976571662127,0.0,0.0,0.7207976571662127,24.0,0.0
129,657055566,4.807002305984497,0.15533761786647804,0.6833532733710079,0.21772923219776533,0.6516448040135026,0.6871123814038919,0.0,0.0,0.6871123814038919,24.0,0.0
130,88005071,4.570002317428589,0.10941402725381687,0.5879962143190972,0.2042592449190281,0.7837191748842919,0.8136088578260412,0.0,0.0,0.8136088578260412,24.0,0.0
131,115694946,4.313191652297974,0.09244504019191081,0.7054873301160411,0.1768302959232551,0.7828228435821866,0.8136606079828061,0.0,0.0,0.8136606079828061,24.0,0.0
132,1318419087,4.582002639770508,0.06551279072126484,0.7393758047301315,0.17634999399371615,0.9334815186948675,0.9478595158568048,0.0,0.0,0.9478595158568048,24.0,0.0
133,1134173538,4.407003164291382,0.07486565825405156,0.7492017445854076,0.14924829877975745,0.976602478166418,0.9825021451478,0.0,0.0,0.9825021451478,24.0,0.0
134,2142987457,4.347912311553955,0.14447669073321776,0.7498219003421771,0.17929563217074349,0.7277244377698949,0.7690494826150485,0.0,0.0,0.7690494826150485,24.0,0.0
135,1895837387,4.645002603530884,0.1849766016144967,0.6344745262300111,0.12196801690060037,0.6856116165537665,0.7196016007385747,0.0,0.0,0.7196016007385747,24.0,0.0
136,614254285,4.789003372192383,0.14214082908501138,0.7363576179970356,0.22059058435540232,0.7174584639565613,0.7456857408198942,0.0,0.0,0.7456857408198942,24.0,0.0
137,1389976021,4.442054271697998,0.1746855934799415,0.8569393025070491,0.17810282946890182,0.6426496168027189,0.6666140397678266,0.0,0.0,0.6666140397678266,24.0,0.0
