Scenarios,sensitivity,specificity,rapid test coverage,if M is available for 1st-Tx,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,66,1787134341,8.187766313552856,0.12699174603311633,0.9376304363967696,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,67,2083294667,8.18907380104065,0.06088813264123391,0.9575613212083548,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,68,1983914911,7.672124147415161,0.08610223917880795,0.9858613203827576,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,69,518286560,7.907813787460327,0.11510471066460197,0.9979465947163526,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,70,123163740,8.062760591506958,0.09711395532404793,0.997463326404792,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,71,971748365,8.142197132110596,0.11846745281134984,0.9477952252772097,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,72,2036913598,7.7658772468566895,0.06225502951254278,0.999440099706357,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,73,1187425824,7.876562595367432,0.1065751129707254,0.9588211951062184,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,74,613823640,7.859629154205322,0.192924390554383,0.8443504597775509,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,75,670447747,7.985941410064697,0.08694402013522871,0.9867381433358999,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,76,1393331038,7.297111988067627,0.13993833270337436,0.9996307359815685,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,77,11993418,7.985941171646118,0.14892862540254287,0.713695504960955,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,78,1195091225,8.015885829925537,0.1239058081638676,0.792275374203743,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,79,1417669959,8.235949039459229,0.06896829948898843,0.9774298612914311,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,80,1265045594,7.797127723693848,0.09512671974701194,0.9965754929645417,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,81,1196383116,7.954689979553223,0.11517106929732333,0.9625187847101279,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,82,1505973153,8.187762975692749,0.14801463931694023,0.9675256089669644,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,83,353529684,8.392205715179443,0.08246790965935342,0.9641844763197268,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,84,1925815380,8.031510591506958,0.09694441614136853,0.9987874157903275,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,85,420514926,8.642212629318237,0.09451141133771591,0.9503127318795457,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,86,117696144,8.187763929367065,0.10598494159427045,0.9708104287999,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,87,852733916,8.064069509506226,0.0897859704385432,0.9675812726279857,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,88,557528785,7.984633922576904,0.08173429185012099,0.993182395486203,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,89,899771096,7.907814025878906,0.09755694628893345,0.989214276347782,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,90,627893408,8.390895128250122,0.07329706182972162,0.9926386626411559,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,91,1017092932,8.314077138900757,0.13542376220554303,0.9956399551174351,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,92,2119065329,8.12525987625122,0.10804455523240546,0.9000678131262495,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,93,156987350,7.51717734336853,0.1421483486220908,0.8708742698476951,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,94,902488538,7.78150200843811,0.10111471671299288,0.7934452203683542,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,95,45822376,8.392206907272339,0.08869078871193259,0.9018238671158527,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,96,605342979,7.984634637832642,0.07741809888472144,0.9149665737547638,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,97,1859839831,8.235953569412231,0.06735000083264835,0.9829004458502263,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,98,368909202,8.531523942947388,0.09534321858690983,0.9445240995080966,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,99,187122678,7.20466685295105,0.08341056484773776,0.9999836671296459,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,100,673532682,7.109601259231567,0.09581781266961667,0.9979665317310927,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,101,87373479,8.04844355583191,0.20450406334076965,0.6904698224407007,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,102,1598551130,8.578401565551758,0.10329979360720623,0.9709134294375393,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,103,1033708839,7.142164707183838,0.07307643394727725,0.99999279450429,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,104,1460959226,8.062760353088379,0.06579476965871985,0.997550086143495,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,105,1497107255,8.032819271087646,0.09302586976313176,0.9918984693768945,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,106,751489193,8.156514644622803,0.09960711607913286,0.9319441991874149,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,107,192348207,8.157823324203491,0.08239854125079857,0.9777480474953764,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,108,888645632,8.35964560508728,0.08088779735514089,0.9633931795435196,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,109,595513091,7.970317840576172,0.07739834896681506,0.9887013335990047,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,110,998074438,7.781501293182373,0.0670730778686921,0.99804559931799,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,111,91474274,7.532802581787109,0.13452236061125017,0.9370907958189982,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,112,427490248,8.281518936157227,0.07013099068817064,0.9590226980385161,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,113,1749776251,8.048444032669067,0.11016946536716794,0.9719494128152895,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,114,1634028225,6.812719821929932,0.10503956839526324,0.9999972894667172,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,115,1140742065,7.939064979553223,0.10963759713867448,0.9781351286415562,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,116,417094529,8.047135591506958,0.08084698319826411,0.9898071887714126,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,117,1115232335,8.22032642364502,0.08522026406046965,0.9062826806771288,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,118,1001261389,8.219016551971436,0.0642810484744983,0.9653535531873342,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,119,1758895446,8.17344880104065,0.09856667582990915,0.8970911736408929,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,120,1617760748,8.219016790390015,0.09456943464171379,0.8909172305409941,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,121,1725820739,8.267200708389282,0.08896443726107012,0.9953058087146609,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,122,1428570217,8.125262975692749,0.06880829432146437,0.976143375071493,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,123,301475756,7.595303773880005,0.14377377025864457,0.9382048186967522,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,124,1712003172,8.453398942947388,0.09341856938840319,0.8522509143632254,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,125,1994447705,8.329703092575073,0.09199582846790337,0.9030477719669756,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,126,164615254,7.734625577926636,0.0968733952924058,0.997977279321856,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,127,661806576,8.079695701599121,0.07349911129483615,0.9932786945149976,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,128,1377395208,8.031510591506958,0.07669123614781734,0.9386651923681335,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,129,923950682,5.017071962356567,0.10776297884907542,0.996692575281877,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,130,1973567832,5.922067880630493,0.10334909190074452,0.998228986061333,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,131,380362596,4.28267240524292,0.14165375620699625,0.9269942933290775,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,132,988042106,5.953312873840332,0.0732075414299278,0.9916304555115516,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,133,192590343,4.5951831340789795,0.1427524837084803,0.7095640270742447,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,134,2138619487,7.689032077789307,0.16164834563865327,0.9931318361260209,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,135,1424391723,4.0313825607299805,0.07366901959771881,0.9946610455818933,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,136,21778069,6.078322410583496,0.13387418474955362,0.8877134642368076,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,137,798270643,4.4545581340789795,0.07188357149403905,0.994405751054912,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,138,338059408,6.265829563140869,0.0682250071319386,0.9540682170368809,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,139,1950813269,4.8295652866363525,0.06945117384784731,0.993271290856592,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,140,714200579,5.672058820724487,0.07724792478387409,0.9634296255398486,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,141,1968256504,4.392052173614502,0.13130211851100113,0.9830709629861127,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,142,81677567,5.718935489654541,0.1044676929820646,0.947979619693552,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,143,1834583498,5.126450300216675,0.09331468105180114,0.9523898037234052,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,144,1814871889,5.3126726150512695,0.10310079791980781,0.9302397649894255,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,145,758053069,4.470179080963135,0.0831883076187356,0.9999693974718697,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,146,764083572,5.297046184539795,0.05528554067143785,0.9914048957811071,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,147,899513845,3.970167636871338,0.06606026539281921,0.9999825278516331,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,148,1888226273,5.625181198120117,0.11883218478482255,0.8919008238363618,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,149,1364924219,3.8764092922210693,0.07013876994117278,0.9998280864704419,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,150,999958768,4.984536647796631,0.0826022861823228,0.9713863151134019,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,151,375297735,4.126417636871338,0.1275125866162828,0.7951496028001269,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,152,1977647886,5.1720428466796875,0.10212774875541901,0.9171222873064167,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,153,1104180317,4.767063140869141,0.0659383325433709,0.93456689968805,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,154,1133700066,4.953286409378052,0.09951467516141269,0.9695716511018999,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,155,34340634,4.001413106918335,0.0771551943834127,0.9994992540112613,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,156,2001973528,5.109540700912476,0.07255080180587077,0.9942655646691688,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,157,1801174569,4.267045736312866,0.08607132619046144,0.9986246288893138,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,158,2134389408,5.031411647796631,0.10548146772943354,0.9460535406262583,20.0,0.0
"(p=0.70, q=0.85, c=0.75, m=False)",0.7,0.8500000000000001,0.75,False,159,1463869800,4.220170736312866,0.07210108437220124,0.9835273061752006,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,0,273773726,6.890846490859985,0.06869586900966039,0.9997067148072464,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,1,1984980876,7.549020290374756,0.0855023740626058,0.999031437361853,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,2,1995750289,8.000257968902588,0.08571775950730516,0.9941264289156626,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,3,745834900,7.9709086418151855,0.08782823291807393,0.9365706838407162,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,4,769024199,8.345319986343384,0.09122134734196893,0.9303282260861584,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,5,1938101334,7.078952312469482,0.08261115565976591,0.9999529740137483,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,6,496787752,7.609620094299316,0.07681548486746473,0.9997973962976026,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,7,1663525139,8.002159357070923,0.08861349315590404,0.9845675066366646,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,8,2050502706,7.43773889541626,0.06696106377340133,0.9893208984250494,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,9,1375364205,7.736526250839233,0.06813649050073914,0.9966928515312121,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,10,284801603,8.047133445739746,0.10396776792842692,0.9172480380657022,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,11,176492263,8.111543655395508,0.07318305951931656,0.987721113299805,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,12,1466704085,7.625244617462158,0.0931974388978843,0.8892533448237181,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,13,1663365764,8.392801284790039,0.0913277503794639,0.8657232540767452,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,14,258864802,6.937720537185669,0.07862657632029893,0.9998439504994676,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,15,1708487345,8.064661979675293,0.0870796151330724,0.9756535996189897,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,16,33973174,8.117849111557007,0.11935656135570978,0.7271705152581477,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,17,434685913,7.489907741546631,0.06504641457669326,0.9955902405428576,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,18,2068213801,7.809361934661865,0.13850588479465206,0.8801584008103958,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,19,1398208754,8.021179676055908,0.07021085285664891,0.9923086105215998,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,20,1322911642,8.215625286102295,0.09870510841251988,0.766687950561129,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,21,511233635,7.989923715591431,0.06659471667344331,0.9812405646087923,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,22,1493653684,8.153125524520874,0.07752208720770011,0.997154879950684,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,23,1455834841,8.489935159683228,0.08076979817916165,0.989824342937729,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,24,1976835803,8.090623378753662,0.07982196420871017,0.9560741399837486,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,25,1531969408,7.614911079406738,0.05879128881072694,0.9977773186856476,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,26,1650233440,7.793738126754761,0.07949951697236994,0.9138520506802094,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,27,1978367492,7.943047523498535,0.06808203005928941,0.9966418102457602,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,28,1099812489,8.121873140335083,0.11532146400651418,0.8353087875886468,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,29,1950053854,7.974299907684326,0.12501868362721724,0.8536000700195255,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,30,64630733,7.856237888336182,0.17262625064363876,0.7102827201421856,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,31,591449774,7.9899232387542725,0.06355692019214104,0.9687542633233237,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,32,1509200690,7.481226444244385,0.06655117607108392,0.9952158408553199,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,33,1170374427,7.864919662475586,0.10589538180063733,0.8361305641483958,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,34,9155489,8.121871709823608,0.08640275246102569,0.9811028627453885,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,35,668178838,8.208683490753174,0.12367627267216277,0.951197070564048,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,36,2087744588,8.16874885559082,0.10222369208648953,0.8620944544795499,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,37,511055152,8.302433729171753,0.16828398789971735,0.7269987775748262,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,38,1104341091,8.481260538101196,0.13278924315569787,0.7392942625731465,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,39,289568835,8.41181206703186,0.08064709345929047,0.9714306589816433,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,40,1712498177,7.778111696243286,0.08866707510797245,0.9953066082581453,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,41,1031018765,8.021179914474487,0.08618884386746935,0.992547671169432,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,42,30578059,7.840613842010498,0.08509532362968308,0.9955530333491447,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,43,839032799,8.083677530288696,0.09746485651560455,0.7925264983047048,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,44,1373593898,7.762486696243286,0.07714227557374298,0.9577067044772314,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,45,1776145500,8.052427530288696,0.12253179417438519,0.7188498102551508,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,46,36293875,8.074997425079346,0.06470979629447955,0.8812236457035894,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,47,706973201,8.052429914474487,0.08436360240928847,0.9081419745404495,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,48,391356322,7.996869325637817,0.0905901534936158,0.8954475145147204,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,49,1330772117,7.6617913246154785,0.06702143891272883,0.9942994159837723,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,50,441846862,8.153125047683716,0.06863136992983056,0.985311872225022,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,51,1235262303,8.146178007125854,0.07228329577217683,0.9869886246450739,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,52,1181940678,8.215627670288086,0.08279733678696852,0.9941238654351807,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,53,131650723,8.427436351776123,0.0909434713070649,0.8201993566268756,20.0,0.0
"(p=0.70, q=0.90, c=0.75, m=False)",0.7,0.9,0.75,False,54,620684410,8.07499623298645,0.09141615237961222,0.9260587493611687,20.0,0.0
