Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,148,69305102,3.797045946121216,0.07027360003936692,0.7839417006586001,0.15789948794337516,0.9472199650315457,0.5289858984852149,0.09064972062425082,0.015090317750736881,0.42324586011022725,15.0,14.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,149,2099058792,3.517197608947754,0.06588262935538895,0.6656855117185031,0.15559451477814734,0.9502635197645427,0.46159333352071685,0.06894752446575446,0.012577118016453727,0.3800686910385087,13.0,16.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,150,803582769,4.3751983642578125,0.06682432616177356,0.7720168761090906,0.10920849059724992,0.9601216128816329,0.596692535756562,0.10321457517105914,0.012347245649939474,0.4811307149355635,17.0,12.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,151,1653446499,3.173440933227539,0.07986067096316611,0.8697294122682042,0.3670812458193375,0.9533012814448462,0.4629758853067997,0.08156694261242975,0.02531965761386275,0.35608928508050725,13.0,16.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,152,1902408805,5.125232934951782,0.0855859758248158,0.712439386401564,0.17140440343740052,0.9785028653360736,0.7616034224935108,0.12347364865138907,0.02410999508648536,0.6140197787556365,22.0,7.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,153,351733400,3.0328128337860107,0.06776879272452654,0.754901371565938,0.179254459566979,0.9456651544913092,0.42940153214801463,0.06880012215779192,0.013156926623497633,0.34744448336672507,12.0,17.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,154,1259589446,4.2501935958862305,0.06502666277457964,0.6411959206318485,0.17038931382167272,0.9733108347084485,0.5976988644967755,0.08587469800133692,0.01786592071986975,0.4939582457755689,17.0,12.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,155,1654642800,3.282813787460327,0.05766312700188877,0.7596375961057921,0.15981278062804327,0.94708645349696,0.4296929510868383,0.06982714079761097,0.011044761463298133,0.3488210488259292,12.0,17.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,156,2087744588,3.8126747608184814,0.08436401869635694,0.7801292658931855,0.23653196551701586,0.9456572528566713,0.39682959612093094,0.06482674864728795,0.014317116436413823,0.31768573103722914,11.0,18.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,157,1937964776,3.3453147411346436,0.0887508501050078,0.5884296705656945,0.1241121833702234,0.9588025440478091,0.46381007712821565,0.06289928692404033,0.010660044504068504,0.39025074570010687,13.0,16.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,158,478818552,3.906428098678589,0.07415642194097198,0.7963322505889682,0.15431602026861524,0.9562503065802358,0.3970290987452119,0.06530775889547893,0.009756547787445701,0.32196479206228723,11.0,18.0
"(p=0.500, q=0.950, c=0.500)",0.5,0.95,0.5,159,1339482193,3.251561403274536,0.08860923577111306,0.7674186701416926,0.15160877260968791,0.9317048931567405,0.42816448682662483,0.0720204274015291,0.01155815623302886,0.3445859031920669,12.0,17.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,0,625657653,6.134929895401001,0.0759127513960375,0.6374136608690181,0.18644652871482317,0.9334448685524274,0.4940581055789897,0.07341314499903427,0.01585173691760946,0.40479322366234605,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,1,1698271443,6.501786231994629,0.08670178849678889,0.7417511189784604,0.1560565853667672,0.9716484613983896,0.5637413433403592,0.0924846428099194,0.015753859494245438,0.4555028410361943,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,2,537762751,5.666157960891724,0.08428426695760197,0.6337633263890706,0.19522283970987628,0.9541382662245754,0.42942804174537375,0.060847375634499386,0.014027968862693033,0.3545526972481812,12.0,17.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,3,574269003,5.986130475997925,0.06849256394323923,0.6578516353378118,0.13718589686303953,0.956816199478206,0.4964963042431943,0.07630795595141686,0.011708039610841834,0.4084803086809356,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,4,1375843275,6.103678464889526,0.08856669218825398,0.5859685252627789,0.16501259148306213,0.9413997004892203,0.5611215161589171,0.07675063707197415,0.016840770935475122,0.467530108151468,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,5,1306270088,6.048633337020874,0.06372855822456083,0.6127180998652211,0.13302833273415954,0.9558552657364568,0.4963038981118442,0.07028673736356088,0.012055769329854114,0.4139613914184292,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,6,1238154541,6.181807041168213,0.08327160010880097,0.6986638515805644,0.21070696654122578,0.9631937790623035,0.5621516867421955,0.08773087026878783,0.02005529541787057,0.4543655210555372,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,7,230554038,6.0798869132995605,0.07740771775918184,0.5952432184288856,0.11196816841947371,0.9577570286021155,0.4963688948845527,0.06795407407120449,0.009920044240925996,0.41849477657242223,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,8,1913423023,5.478649616241455,0.07792840248885388,0.6667984787594253,0.13296661454928638,0.9623522124587889,0.36459182131761914,0.05386359769346851,0.007853967029479594,0.30287425659467104,10.0,19.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,9,32646995,6.111135959625244,0.07810633936399346,0.7776980263631315,0.19351350706115336,0.9594464470785863,0.5629135598151614,0.09576102399124117,0.019092322056749465,0.44806021376717076,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,10,1220271111,5.963046073913574,0.07665274843924437,0.5039883917967173,0.12343589708438939,0.9550953673947397,0.4961284266474893,0.05826668086583766,0.01103810733944507,0.4268236384422066,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,11,963240097,6.220518112182617,0.07156594435001597,0.6857827244787664,0.12280421427514907,0.9645040202254892,0.529532020737476,0.08146352294335327,0.011462566936239798,0.4366059308578828,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,12,1521599456,6.400567293167114,0.07640311566003279,0.7760267756377037,0.1801015089190966,0.9600353546599095,0.49683657648103846,0.08523249444273749,0.015137102400641846,0.39646697963765914,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,13,937759813,6.595535039901733,0.07240606578046747,0.7906882185547915,0.1714621715988456,0.967468750501168,0.5636689576193861,0.0996161855240071,0.01750955159779198,0.44654322049758705,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,14,865822978,5.931796073913574,0.07217864227990058,0.8911619538572579,0.18173628685100265,0.951313932930533,0.4962129683905986,0.09790424811940941,0.015621842798572845,0.3826868774726163,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,15,947449799,6.17363977432251,0.056343829821276614,0.6964751708970538,0.13287400331664165,0.9661039467568864,0.49717460219414283,0.07815596895767399,0.012084323332892713,0.40693430990357626,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,16,1782950357,6.541197776794434,0.06628187762863506,0.7563732935638987,0.193472613549062,0.9725160815630542,0.6638920691534607,0.11002178438868364,0.022350028456914105,0.5315202563078629,19.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,17,1083503118,5.8142523765563965,0.08646810188275217,0.6631379173234138,0.17402522639938464,0.951597969212399,0.4622729379909036,0.06693842088651897,0.01318277542884411,0.3821517416755405,13.0,16.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,18,1437994672,5.838040828704834,0.054332311042908046,0.7284955218899426,0.1501952162050536,0.9397025200109846,0.461419779892912,0.07502332401166463,0.012207128611499134,0.3741893272697483,13.0,16.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,19,1562885644,6.329897165298462,0.05314053162693501,0.5363332241483572,0.16086946108042202,0.9654726387482714,0.530240113114894,0.06733868784530933,0.015473948235749815,0.4474274770338349,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,20,1709144406,5.6192803382873535,0.08365028962535187,0.706499020530957,0.15195124282762046,0.9680663134669057,0.46397699773565276,0.07229986772044536,0.011296257569945511,0.38038087244526186,13.0,16.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,21,553549746,5.939253807067871,0.06329631486277913,0.69199611176069,0.1911124532112193,0.9436655083450759,0.46238627920467196,0.07255071356673688,0.015416553836600604,0.37441901180133447,13.0,16.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,22,253942920,6.463069915771484,0.08695643243664009,0.8110166961572115,0.13145267949273948,0.966548862966373,0.529831713829057,0.0957861866740346,0.012170798018874463,0.4218747291361479,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,23,145511905,6.517404556274414,0.0813054697322019,0.8385925509312089,0.13614686214314442,0.964732353190985,0.5624604241786755,0.10693991770826952,0.01388649282030468,0.4416340136501012,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,24,1041269999,5.9161694049835205,0.07316630356107272,0.5139048894173157,0.1487391983850075,0.9571712592525408,0.49646988271146886,0.05946193978945438,0.012555823833965744,0.4244521190880487,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,25,1411144752,6.158015012741089,0.06604019775158722,0.844751376331518,0.1687258688369294,0.9558118928788745,0.5299737689498794,0.09713805098382908,0.015700392512197032,0.41713532545385335,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,26,1509977740,6.384941577911377,0.06334469604520912,0.8189473438022569,0.18487576535610586,0.9569349057653075,0.5949533260692985,0.10846791886216277,0.01963636321773636,0.4668490439893995,17.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,27,483706708,6.001760721206665,0.07052136266494426,0.6143213919957683,0.10304970596275943,0.9622432164971483,0.5300562326117114,0.0754917733750248,0.010190947420568041,0.44437351181611856,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,28,531799215,6.36931586265564,0.06765356489020118,0.6236839736161657,0.1528927897630264,0.9580832397705217,0.6289875449262106,0.08835467356992328,0.01763282297447896,0.5230000483818082,18.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,29,1136840914,6.064264535903931,0.05886014727700492,0.7935132134704175,0.2067372316438028,0.9501093388938494,0.5288331602679208,0.0916723571249577,0.01932076644270506,0.41784003670025804,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,30,1761654661,5.650532960891724,0.06255200045899288,0.5074049650013541,0.13007405387647183,0.9320431341654254,0.3626086606476281,0.0455200900730822,0.007782769871600792,0.3093058007029451,10.0,19.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,31,759719521,6.314272165298462,0.06744977112405956,0.7021781307608366,0.1394293838654091,0.9593242162525043,0.43064408453099345,0.06763313704730156,0.010150360361634782,0.35286058712205715,12.0,17.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,32,1511148819,5.94742226600647,0.06822559255044497,0.8011769348801322,0.16414048560642644,0.9485844896777178,0.49655693660387445,0.08971552737734795,0.014285803065410939,0.3925556061611155,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,33,1533092559,6.31427526473999,0.07404932693577869,0.7520384627638638,0.24675957240891902,0.9626797924882946,0.5292101912645132,0.0844412081751679,0.021025247962027375,0.4237437351273179,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,34,2007233909,5.7911646366119385,0.07605024988913368,0.5014058907359433,0.10592272810188111,0.9426629218443423,0.4626852325925424,0.054746247715036084,0.008982539337540464,0.39895644553996573,13.0,16.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,35,2017903790,6.11113715171814,0.053171880552308946,0.7005793115942082,0.13153394350430184,0.9507275640056562,0.49628535966287046,0.07776146129195528,0.011319844793343432,0.4072040535775717,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,36,1623720875,6.034702777862549,0.05229193146737378,0.6911141472239616,0.14409985326100325,0.9454928829976782,0.4953591744120285,0.07639421601158396,0.012594160102471842,0.40637079829797257,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,37,822005099,6.720540523529053,0.07961305388723991,0.6351816882772962,0.11567570617293807,0.9683011962596647,0.6287783951069528,0.09160735597486482,0.013326325319842904,0.5238447138122452,18.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,38,1169621962,6.844061613082886,0.0704952189140082,0.795581393044105,0.16574938336778977,0.9721934242120531,0.7290872712644403,0.1323705650891703,0.022280818960621184,0.5744358872146488,21.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,39,1315541580,5.2986040115356445,0.08625808964415835,0.6656696103542108,0.1579561883172596,0.943287552924195,0.33045337470174435,0.04604667146357639,0.007843672502881333,0.27656303073528665,9.0,20.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,40,1872156770,6.40654182434082,0.08012849305942969,0.7366648814666804,0.17880310828256762,0.9702221987403894,0.5967115606421436,0.09523191049270364,0.018164172785286294,0.48331547736415376,17.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,41,1117348063,5.704874277114868,0.05551270063178069,0.7327023036954743,0.18163336399499075,0.9576715431936105,0.43065528963453836,0.0665994937784857,0.011928256788652614,0.35212753906739996,12.0,17.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,42,1785843434,5.6877601146698,0.08508054581494663,0.6456433390901739,0.1581751818918187,0.9186128656941511,0.3950199418448369,0.05956733307923423,0.010639656674882264,0.3248129520907205,11.0,18.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,43,1971002345,6.158014535903931,0.06460930418632568,0.8709391381188936,0.15753082381156686,0.9589197092247759,0.562913403068869,0.11089920289818259,0.01605796334167856,0.43595623682900797,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,44,1963233104,6.234659194946289,0.0802743206827071,0.7885916786294973,0.16485863745923757,0.9616630270404234,0.5614256778607022,0.09924873359685253,0.016303406876613302,0.4458735373872365,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,45,45295357,5.7517476081848145,0.06756483232814127,0.6310665995943113,0.14000890305820402,0.928476822888758,0.4292936661966405,0.0612391528348388,0.010637500350896079,0.3574170130109056,12.0,17.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,46,1818929957,6.375291109085083,0.05866382738568259,0.6096889462009055,0.07888097360096742,0.9452161204691992,0.49591449410615673,0.07288989329612937,0.007227636664682841,0.41579696414534456,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,47,475318147,6.751790761947632,0.07987324050933917,0.7740230225785005,0.28163789838018466,0.9695463032076543,0.5963653018445737,0.09771022756065376,0.028101182204810008,0.47055389207911,17.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,48,1035259748,5.906519651412964,0.08553433365002404,0.7194727396042884,0.17169773331766333,0.964230045699773,0.49762565827683175,0.07974958909730528,0.01481157559000652,0.40306449358951996,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,49,2088888902,5.9705071449279785,0.06671365828183301,0.7045218534631619,0.20494896426164141,0.9416442484153917,0.4622876171216273,0.07231159581149192,0.01475672498232517,0.3752192963278102,13.0,16.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,50,287070358,5.844017267227173,0.0718398242992616,0.7664760378990424,0.29846764206858584,0.9418543324304319,0.42980261341619713,0.0707620398528129,0.02034563589692641,0.3386949376664578,12.0,17.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,51,1742754336,5.84549880027771,0.07026155713079171,0.5876783244307167,0.1421308862403526,0.9678723533236345,0.43038667096366917,0.05747944752846764,0.010677362356238318,0.3622298610789632,12.0,17.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,52,994158204,5.969023704528809,0.07379982690885423,0.8065313197570805,0.1301437448441908,0.9716010727304537,0.49747213767682724,0.08745320686333555,0.011453191959186261,0.39856573885430535,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,53,1490049239,6.2986509799957275,0.06315119613686275,0.75885615739813,0.13264146640143035,0.9500602084198163,0.5619556553247155,0.09781538520703599,0.013734302610284837,0.4504059675073947,16.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,54,999229484,5.547129154205322,0.054698659717984356,0.7102145257690583,0.15892310077976016,0.9356214799290765,0.3630321614641006,0.05561005385387703,0.008937075625633005,0.29848503198459053,10.0,19.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,55,28344971,6.158013343811035,0.07169109304907814,0.7412594584775323,0.12812304423994206,0.9626309287940198,0.529705981015051,0.08876416128753989,0.012253590894594288,0.42868822883291685,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,56,1266539837,5.953397512435913,0.07266224786507164,0.59981874973614,0.09508260957108752,0.965299634570343,0.39706265758129217,0.0540793819732253,0.006865916243630973,0.3361173593644359,11.0,18.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,57,96478470,6.3767783641815186,0.07128370570029338,0.6667017650415092,0.14808094351569343,0.9624530070012425,0.5296167369769592,0.08060596673535492,0.013839125754234545,0.43517164448736984,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,58,953383961,6.531548500061035,0.06446698769309174,0.6833661082095831,0.1496755039481364,0.968482700957593,0.5960120482825779,0.09174513209499953,0.016011475275013183,0.48825544091256506,17.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,59,183372402,6.158013105392456,0.06611328167505066,0.6247337826934506,0.14822071955604352,0.9431815440104127,0.5950927783037069,0.08633280103974647,0.016382032031264336,0.49237794523269607,17.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,60,2047789755,6.687805414199829,0.08187981099422423,0.7363351012777714,0.13052090821071005,0.9741705311014058,0.5962764551193209,0.09903019941834498,0.013811563200952327,0.4834346925000235,17.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,61,1057710077,5.517363548278809,0.09139522178348516,0.6983757519293873,0.14182005100162703,0.9276692863873363,0.32953816591423296,0.050819921480765376,0.007713514071110781,0.2710047303623568,9.0,20.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,62,1213818894,6.062777280807495,0.06510024437893205,0.6573162615457843,0.11650025134270137,0.9462974287802107,0.4946553069325441,0.07564381327250752,0.010605515912957046,0.40840597774707954,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,63,2087364271,5.236095905303955,0.08943376548568922,0.603444745287767,0.23002431403742923,0.9317226711398459,0.2975492375819853,0.038345087206169824,0.008965569067678817,0.25023858130813664,8.0,21.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,64,2090181924,5.890893936157227,0.075037753003034,0.8110361220189898,0.2150363125941941,0.95169734590794,0.52925718061136,0.09232968615832227,0.01803742024608346,0.4188900742069543,15.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,65,1745141102,5.876718759536743,0.062156066497275744,0.6829173101817683,0.14929034015762374,0.9507339105438433,0.49643284656274755,0.07562397703879013,0.012910768150917467,0.40789810137303995,14.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,66,1977169912,5.359619379043579,0.07786143926063874,0.7867929241956233,0.1477535176549331,0.9585659272750183,0.3309722229727153,0.053700512824716704,0.007770672616036538,0.2695010375319621,9.0,20.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,67,816827959,5.673583984375,0.06008908658356162,0.7284362459911603,0.14235659398326267,0.9348839610424176,0.39593248015309074,0.06500909470062544,0.009980601954482672,0.32094278349798255,11.0,18.0
